source_file,location_header,animal_types,restriction_type,matched_line,context_snippet
25binlik/tekirdağ.txt,"TEKİRDAĞ İLİ 1/25.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ (TARIM İLE İLGİLİ KISIMLAR) | PLANLAMA SINIR VE ALANI | Planlama alanı, Tekirdağ İli idari sınırının tamamıdır. | 1. TANIMLAR | 1.15. Su Ürünleri Üretim Alanları: Tarım ve Köyişleri Bakanlığının koordinasyonunda, su ürünleri üretimi ve yetiştirilmesine yönelik tesislerin kurulabileceği alanlardır.",general,application_rejected,"1.34. Organik Tarım: Toprak, su, bitki, hayvan ve doğal kaynaklar kullanılarak organik ürün veya girdi üretilmesi ya da yetiştirilmesinin organik tarım yasalarına ve uygulamalarına göre yapıldığı, doğal alan ve kaynaklardan ürün toplanması, hasat, kesim, işleme, tasnif, ambalajlama, etiketleme, muhafaza, depolama, taşıma, pazarlama, ithalat, ihracat ile ürün veya girdinin tüketiciye ulaşıncaya kadar olan diğer işlemlerini içeren etkinliklerdir.","1.32. Marjinal Tarım Alanları: 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ile tanımlanan, mutlak tarım arazileri, özel ürün arazileri ve dikili tarım arazileri dışında kalan, toprak ve topografik sınırlamalar nedeniyle üzerinde bölge ortalamasının altında ürün alınabilen tarım arazileridir.
1.33. Özel Ürün Arazisi: 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ile tanımlanan, mutlak tarım arazileri dışında kalan, toprak ve topografik sınırlamaları nedeniyle yöreye adapte olmuş bitki türlerinin tamamının tarımının yapılamadığı; ancak özel bitkisel ürünlerin yetiştiriciliği ile su ürünleri yetiştiriciliğinin ve avcılığının yapılabildiği, ülkesel, bölgesel veya yerel önemi bulunan arazilerdir.
1.34. Organik Tarım: Toprak, su, bitki, hayvan ve doğal kaynaklar kullanılarak organik ürün veya girdi üretilmesi ya da yetiştirilmesinin organik tarım yasalarına ve uygulamalarına göre yapıldığı, doğal alan ve kaynaklardan ürün toplanması, hasat, kesim, işleme, tasnif, ambalajlama, etiketleme, muhafaza, depolama, taşıma, pazarlama, ithalat, ihracat ile ürün veya girdinin tüketiciye ulaşıncaya kadar olan diğer işlemlerini içeren etkinliklerdir.
1.35. Ekolojik Tarım: Tarımsal üretimin insana ve çevreye zarar vermeden gerçekleştirildiği, ekolojik sistemde sentetik kimyasallar ve bu kimyasalların hatalı uygulamaları sonucu kaybolan doğal dengeyi yeniden kurmaya yönelik çevre ile uyumlu bitki türlerinin kullanıldığı, ""iyi tarım uygulamaları"" şeklinde de tanımlanan bilinçli tarım yöntemidir.
1.36. Tarımsal Niteliği I. Öncelikli Korunacak Alanlar: Bu alanlar, 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ile tanımlanan ve Tekirdağ Tarım İl Müdürlüğü tarafından sınırları belirlenen, yasal olarak korunması gereken tarımsal arazileri içerir. Bu alanlar, tarımsal özelliklerinin tanımlanabilmesi için, toprak özellikleri ve kullanım şekilleri dikkate alınarak; mutlak tarım arazisi, sulu mutlak tarım arazisi, özel ürün arazisi ve dikili tarım arazisi olmak üzere dört grup altında sınıflandırılan arazilerden oluşmaktadır."
25binlik/tekirdağ.txt,"TEKİRDAĞ İLİ 1/25.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ (TARIM İLE İLGİLİ KISIMLAR) | PLANLAMA SINIR VE ALANI | Planlama alanı, Tekirdağ İli idari sınırının tamamıdır. | 1. TANIMLAR | 1.15. Su Ürünleri Üretim Alanları: Tarım ve Köyişleri Bakanlığının koordinasyonunda, su ürünleri üretimi ve yetiştirilmesine yönelik tesislerin kurulabileceği alanlardır.",general,application_rejected,"2.26. Bu planın onama tarihi itibariyle, mutlak tarım arazisi, özel ürün arazisi, dikili tarım arazisi veya marjinal tarım arazisi olarak belirlenmiş olan, ancak parsel bazında yapılacak tarım dışı amaçlı kullanım talebine istinaden yapılan tarımsal etüt neticesinde, Tarım İl Müdürlüğü veya Toprak Koruma Kurulunca tarım dışı amaçla kullanılması uygun görülerek gerekli tarım dışı kullanım izni verilecek “Tarım Dışı Amaçla Kullanıma Tahsis Edilen Alanlar”da, Tarımsal Niteliği Sınırlı Alanlar için belirlenen yapılaşma koşulları geçerlidir.","2.24. Bu Plan’ın onayından sonra, tarımsal kullanıma ayrılan arazilerde, bu Plan kararlarının ve tarım kaynaklarının sürdürülebilirliği, verim artışının sağlanması, tarımsal nüfusun yerinde istihdamı, kalkınması vb. gibi amaçlarla arazi toplulaştırması ve tarımsal arazi kullanım planları yapılmalıdır.
2.25. İlgili kurum ve kuruluşların işbirliği ile ekolojik, ekonomik ve toplumsal yönden daha verimli yeni tarım parsellerinin oluşturulması esasına dayanan arazi toplulaştırma çalışmalarının öncelikle yapılması öngörülecek alanlar, ilgili kurumlar tarafından yapılacak tarımsal amaçlı planlama çalışmalarında belirlenecek ve uygulanacaktır.
2.26. Bu planın onama tarihi itibariyle, mutlak tarım arazisi, özel ürün arazisi, dikili tarım arazisi veya marjinal tarım arazisi olarak belirlenmiş olan, ancak parsel bazında yapılacak tarım dışı amaçlı kullanım talebine istinaden yapılan tarımsal etüt neticesinde, Tarım İl Müdürlüğü veya Toprak Koruma Kurulunca tarım dışı amaçla kullanılması uygun görülerek gerekli tarım dışı kullanım izni verilecek “Tarım Dışı Amaçla Kullanıma Tahsis Edilen Alanlar”da, Tarımsal Niteliği Sınırlı Alanlar için belirlenen yapılaşma koşulları geçerlidir.
2.27. Tarım dışı kullanıma ayrılan alanlar için, Tarım İl Müdürlüğü’nün gerekli gördüğü yerlerde, 5403 sayılı Kanuna uyumlu olarak, en az 1/5.000 ölçekli detayda toprak koruma projeleri yapılmalıdır.
2.28. Tarımsal nitelik kazandırılacak alanlarda tarımsal sürdürülebilirliğin ve tarımsal üretimin devamlılığının sağlanması esastır. Bu nedenle tarımsal nitelik kazandırılacak alanlarda, Tarımsal Niteliği I. Öncelikli Korunacak Alanlar için belirlenen yapılaşma koşullar geçerlidir."
25binlik/tekirdağ.txt,"TEKİRDAĞ İLİ 1/25.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ (TARIM İLE İLGİLİ KISIMLAR) | PLANLAMA SINIR VE ALANI | Planlama alanı, Tekirdağ İli idari sınırının tamamıdır. | 1. TANIMLAR | 1.15. Su Ürünleri Üretim Alanları: Tarım ve Köyişleri Bakanlığının koordinasyonunda, su ürünleri üretimi ve yetiştirilmesine yönelik tesislerin kurulabileceği alanlardır.",general,application_rejected,"2.30. Tarım alanları üzerinde yer alan ve erozyon tehdidi altındaki eğimli arazilerde; toprak koruma projeleri oluşturulacaktır. Eğimli bölgelerde toprak koruma önlemleri alındıktan sonra, damlama sulama sistemi tesis edilmesi, yağışa bağlı dikili tarım (bahçe tarımı) ve hayvan yetiştiriciliğinin teşvik edilmesi ve polikültür tarım uygulamalarının tercih edilmesi esastır.","2.28. Tarımsal nitelik kazandırılacak alanlarda tarımsal sürdürülebilirliğin ve tarımsal üretimin devamlılığının sağlanması esastır. Bu nedenle tarımsal nitelik kazandırılacak alanlarda, Tarımsal Niteliği I. Öncelikli Korunacak Alanlar için belirlenen yapılaşma koşullar geçerlidir.
2.29. Tarım alanları için yapılacak tarımsal amaçlı arazi kullanım planlarında, ilgili kurum ve kuruluşların görüşleri doğrultusunda, öncelikle tarım turizminin (agro-eko turizm) ve ekolojik tarımın geliştirilmesi ve ekolojik üretime uygun olmayan geleneksel tarımın yapıldığı alanlarda ise ürün çeşitliliğinin arttırılmasına yönelik çalışmaların yapılması, damlama sulama yönteminin yaygınlaştırılması ve bu amaçla ilgili kurum ve kuruluşlar arasında işbirliğinin sağlanması göz önünde bulundurulacaktır. Bu kapsamda, Tekirdağ Merkez, Malkara, Şarköy, Saray ilçelerinde ormana bitişik köyler, ekolojik tarım ve kontrollü tıbbı aromatik bitki toplayıcılığının, Şarköy ilçesi ve ilin kuzey kesimleri ise toprak özellikleri ve ekosistem özelliklerinin uygunluğu açısından organik tarımın öncelikli olarak geliştirileceği alanlardır.
2.30. Tarım alanları üzerinde yer alan ve erozyon tehdidi altındaki eğimli arazilerde; toprak koruma projeleri oluşturulacaktır. Eğimli bölgelerde toprak koruma önlemleri alındıktan sonra, damlama sulama sistemi tesis edilmesi, yağışa bağlı dikili tarım (bahçe tarımı) ve hayvan yetiştiriciliğinin teşvik edilmesi ve polikültür tarım uygulamalarının tercih edilmesi esastır.
2.31. Tarımda kullanılan gübre ve pestisitlerin aşırı kullanımlarının önlenmesi için, ilgili kurumlarca kayıt ve denetim mekanizmasının kurulması ve işletilmesi esastır.
2.38. İçme suyu ve tarımda sulama amaçlı kullanılan ve kullanılması düşünülen gölet ve benzeri kaynaklar ve su toplama havzaları için ilgili kurumların yönetmelik hükümleri geçerlidir."
25binlik/tekirdağ.txt,"TEKİRDAĞ İLİ 1/25.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ (TARIM İLE İLGİLİ KISIMLAR) | PLANLAMA SINIR VE ALANI | Planlama alanı, Tekirdağ İli idari sınırının tamamıdır. | 1. TANIMLAR | 1.15. Su Ürünleri Üretim Alanları: Tarım ve Köyişleri Bakanlığının koordinasyonunda, su ürünleri üretimi ve yetiştirilmesine yönelik tesislerin kurulabileceği alanlardır.",general,application_rejected,"2.48. Sanayi alanlarında yerel kaynak çeşitliliğine göre, kırsal kalkınmayı destekleyen, özellikle hayvancılık ya da tarıma dayalı sanayi fonksiyonları teşvik edilecektir.","2.38. İçme suyu ve tarımda sulama amaçlı kullanılan ve kullanılması düşünülen gölet ve benzeri kaynaklar ve su toplama havzaları için ilgili kurumların yönetmelik hükümleri geçerlidir.
2.41. ...Akarsu ve dere yataklarına cepheli tarım alanlarında da, yine ilgili D.S.İ. İdaresinin uygun göreceği mesafede yapı yapılabilecektir.
2.48. Sanayi alanlarında yerel kaynak çeşitliliğine göre, kırsal kalkınmayı destekleyen, özellikle hayvancılık ya da tarıma dayalı sanayi fonksiyonları teşvik edilecektir.
2.68. ...Bu alanlarda, erozyona neden olabilecek paralel sürüm, anız yakımı, monokültür tarım uygulamaları gibi faaliyetlerin engellenmesi ve toprak koruma projeleri hazırlanarak damlama sulama, dikili tarım ve/veya hayvan yetiştiriciliği gibi uygulama ve faaliyetlerin teşvik edilmesi esastır. Ayrıca, toprakların verimlilik düzeyinin düşük olduğu bölgelerde tarımsal üretimde verimliliğin artırılması ve buna bağlı olarak toprakların tarımsal amaçlı olarak sürdürülebilir kullanımlarının sağlanabilmesi için ekolojik tarım ürünlerinin yetiştirilmesi teşvik edilecektir..."
25binlik/tekirdağ.txt,"TEKİRDAĞ İLİ 1/25.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ (TARIM İLE İLGİLİ KISIMLAR) | PLANLAMA SINIR VE ALANI | Planlama alanı, Tekirdağ İli idari sınırının tamamıdır. | 1. TANIMLAR | 1.15. Su Ürünleri Üretim Alanları: Tarım ve Köyişleri Bakanlığının koordinasyonunda, su ürünleri üretimi ve yetiştirilmesine yönelik tesislerin kurulabileceği alanlardır.",general,application_rejected,"2.68. ...Bu alanlarda, erozyona neden olabilecek paralel sürüm, anız yakımı, monokültür tarım uygulamaları gibi faaliyetlerin engellenmesi ve toprak koruma projeleri hazırlanarak damlama sulama, dikili tarım ve/veya hayvan yetiştiriciliği gibi uygulama ve faaliyetlerin teşvik edilmesi esastır. Ayrıca, toprakların verimlilik düzeyinin düşük olduğu bölgelerde tarımsal üretimde verimliliğin artırılması ve buna bağlı olarak toprakların tarımsal amaçlı olarak sürdürülebilir kullanımlarının sağlanabilmesi için ekolojik tarım ürünlerinin yetiştirilmesi teşvik edilecektir...","2.41. ...Akarsu ve dere yataklarına cepheli tarım alanlarında da, yine ilgili D.S.İ. İdaresinin uygun göreceği mesafede yapı yapılabilecektir.
2.48. Sanayi alanlarında yerel kaynak çeşitliliğine göre, kırsal kalkınmayı destekleyen, özellikle hayvancılık ya da tarıma dayalı sanayi fonksiyonları teşvik edilecektir.
2.68. ...Bu alanlarda, erozyona neden olabilecek paralel sürüm, anız yakımı, monokültür tarım uygulamaları gibi faaliyetlerin engellenmesi ve toprak koruma projeleri hazırlanarak damlama sulama, dikili tarım ve/veya hayvan yetiştiriciliği gibi uygulama ve faaliyetlerin teşvik edilmesi esastır. Ayrıca, toprakların verimlilik düzeyinin düşük olduğu bölgelerde tarımsal üretimde verimliliğin artırılması ve buna bağlı olarak toprakların tarımsal amaçlı olarak sürdürülebilir kullanımlarının sağlanabilmesi için ekolojik tarım ürünlerinin yetiştirilmesi teşvik edilecektir...

3. ÖZEL HÜKÜMLER"
25binlik/tekirdağ.txt,"TEKİRDAĞ İLİ 1/25.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ (TARIM İLE İLGİLİ KISIMLAR) | PLANLAMA SINIR VE ALANI | Planlama alanı, Tekirdağ İli idari sınırının tamamıdır. | 1. TANIMLAR | 1.15. Su Ürünleri Üretim Alanları: Tarım ve Köyişleri Bakanlığının koordinasyonunda, su ürünleri üretimi ve yetiştirilmesine yönelik tesislerin kurulabileceği alanlardır.",general,conditional_allowed,"i) Orman alanı içinde olup da özel mülkiyete konu olan ya da tapuda orman alanı olarak tescil edilmemiş alanlarda; yapılacak ifrazdan sonra elde edilecek en küçük parsel bir kadastral yola en az 25m cepheli olmak koşulu ile 20.000m2’dir. Bu alanda inşaat alanı katsayısı 0.05’den ve toplam inşaat alanı da 1000m2’den büyük olmamak, bina yüksekliği 6.50m’yi aşmamak koşulu ile tarım ve hayvancılık amaçlı yapılar yapılabilir.","3.1.1. ORMAN ALANLARI
3.1.1.1. Orman Varlığı Mutlak Korunacak Alanlar
i) Orman alanı içinde olup da özel mülkiyete konu olan ya da tapuda orman alanı olarak tescil edilmemiş alanlarda; yapılacak ifrazdan sonra elde edilecek en küçük parsel bir kadastral yola en az 25m cepheli olmak koşulu ile 20.000m2’dir. Bu alanda inşaat alanı katsayısı 0.05’den ve toplam inşaat alanı da 1000m2’den büyük olmamak, bina yüksekliği 6.50m’yi aşmamak koşulu ile tarım ve hayvancılık amaçlı yapılar yapılabilir.

3.1.2. TARIM ALANLARI"
25binlik/tekirdağ.txt,"TEKİRDAĞ İLİ 1/25.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ (TARIM İLE İLGİLİ KISIMLAR) | PLANLAMA SINIR VE ALANI | Planlama alanı, Tekirdağ İli idari sınırının tamamıdır. | 1. TANIMLAR | 1.15. Su Ürünleri Üretim Alanları: Tarım ve Köyişleri Bakanlığının koordinasyonunda, su ürünleri üretimi ve yetiştirilmesine yönelik tesislerin kurulabileceği alanlardır.",general,conditional_allowed,"1- Kırsal yerleşim alanlarında yapılacak konut, entegre tesis niteliğinde olmayan ve imar planı gerektirmeyen tarım ve hayvancılık amaçlı yapılar... için yapı ruhsatı aranmaz ve bu yapılar için İlçe Belediyesince kırsal yapı belgesi düzenlenir.","3.3.1.3. Kırsal Yerleşim Alanları
e) Kırsal Yerleşme Alanlarında yapılacak yapılarda aşağıdaki esaslara göre işlem yapılacaktır:
1- Kırsal yerleşim alanlarında yapılacak konut, entegre tesis niteliğinde olmayan ve imar planı gerektirmeyen tarım ve hayvancılık amaçlı yapılar... için yapı ruhsatı aranmaz ve bu yapılar için İlçe Belediyesince kırsal yapı belgesi düzenlenir.
f) Kırsal yerleşim alanlarında yapılacak hayvancılık amaçlı yapı talepleri, yürürlükteki ilgili mevzuat doğrultusunda sonuçlandırılacaktır.
h) Kırsal yerleşim alanlarında; köyün genel ihtiyaçlarına yönelik olarak konutun yanı sıra... tarımsal amaçlı yapılar... yapılabilir."
25binlik/tekirdağ.txt,"TEKİRDAĞ İLİ 1/25.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ (TARIM İLE İLGİLİ KISIMLAR) | PLANLAMA SINIR VE ALANI | Planlama alanı, Tekirdağ İli idari sınırının tamamıdır. | 1. TANIMLAR | 1.15. Su Ürünleri Üretim Alanları: Tarım ve Köyişleri Bakanlığının koordinasyonunda, su ürünleri üretimi ve yetiştirilmesine yönelik tesislerin kurulabileceği alanlardır.",general,conditional_allowed,"f) Kırsal yerleşim alanlarında yapılacak hayvancılık amaçlı yapı talepleri, yürürlükteki ilgili mevzuat doğrultusunda sonuçlandırılacaktır.","e) Kırsal Yerleşme Alanlarında yapılacak yapılarda aşağıdaki esaslara göre işlem yapılacaktır:
1- Kırsal yerleşim alanlarında yapılacak konut, entegre tesis niteliğinde olmayan ve imar planı gerektirmeyen tarım ve hayvancılık amaçlı yapılar... için yapı ruhsatı aranmaz ve bu yapılar için İlçe Belediyesince kırsal yapı belgesi düzenlenir.
f) Kırsal yerleşim alanlarında yapılacak hayvancılık amaçlı yapı talepleri, yürürlükteki ilgili mevzuat doğrultusunda sonuçlandırılacaktır.
h) Kırsal yerleşim alanlarında; köyün genel ihtiyaçlarına yönelik olarak konutun yanı sıra... tarımsal amaçlı yapılar... yapılabilir.
k) Kırsal yerleşim alanlarında Agro-Eko turizme yönelik olarak ev pansiyonculuğu vb. işletmeler yer alabilir."
25binlik/tekirdağ.txt,"TEKİRDAĞ İLİ 1/25.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ (TARIM İLE İLGİLİ KISIMLAR) | PLANLAMA SINIR VE ALANI | Planlama alanı, Tekirdağ İli idari sınırının tamamıdır. | 1. TANIMLAR | 1.15. Su Ürünleri Üretim Alanları: Tarım ve Köyişleri Bakanlığının koordinasyonunda, su ürünleri üretimi ve yetiştirilmesine yönelik tesislerin kurulabileceği alanlardır.",general,other,"f) Çorlu, Çerkezköy, Muratlı, Tekirdağ ve Marmara Ereğlisi ilçeleri dışında kalan planlı sanayi alanlarında, yerel kaynak çeşitliliğine göre, kırsal kalkınmayı destekleyen, özellikle hayvancılığa ya da tarıma dayalı sanayi fonksiyonlarının yer alması teşvik edilecektir.","3.3.2.3. Sanayi Alanları
a) Sanayi alanları içerisinde her türlü tarımsal faaliyet, ticari ve sanayi amaçlı depolar, alışveriş merkezi vb. ticari yapılar ile konut dışı kentsel çalışma alanlarında yapılabilecek yapılar da yer alabilir.
f) Çorlu, Çerkezköy, Muratlı, Tekirdağ ve Marmara Ereğlisi ilçeleri dışında kalan planlı sanayi alanlarında, yerel kaynak çeşitliliğine göre, kırsal kalkınmayı destekleyen, özellikle hayvancılığa ya da tarıma dayalı sanayi fonksiyonlarının yer alması teşvik edilecektir.
h) ...mevzuata aykırı plansız sanayi tesisleri ise... mevcut durumda bulundukları parselin toplam büyüklüğü kadar bir alanı, bu planda “Tarımsal Nitelik Kazandırılacak Alanlar” olarak tanımlanan alanda alt ölçekli imar planlarında değişiklik yapılarak tarım arazisine dönüştürmeleri... şartıyla, bulundukları yerde faaliyetlerine devam edebileceklerdir."
25binlik/düzce-merkez-çevresi.txt,"DÜZCE MERKEZ İLÇESİ VE YAKIN ÇEVRESİ | 1/25.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ (TARIM İLE İLGİLİ KISIMLAR) | 2. KAPSAM | Düzce Merkez İlçesi ve Yakın Çevresi 1 / 25.000 ölçekli Çevre Düzeni Planı (MÇDP), kapsam alanı, planın onay sınırları ile belirlenmiştir. | 3. TANIMLAR",besicilik,application_rejected,"3.5.7.6. Tarım ve Hayvancılık Geliştirme Alanları: Tarım ve hayvan yetiştiriciliğini destekleyen, hububat, meyve, sebze üretimi için uygun tarım alanları, meralar, mantarcılık, orman ürünleri, sebze ve çiçek yetiştiriciliği için seralar, depo veya soğuk hava deposu, mandıra vb., sadece 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu’nun 3. maddesinde tanımlanan “tarımsal yapılar” ile besicilik, süt sığırcılığı, meyvecilik, sebzecilik, seracılık, çiçekçilik vb. tarımsal üretim ve ürün işleme faaliyetlerinin bir arada yapıldığı, disipline edildiği, tek elden sevk ve idare edildiği entegre veya entegre nitelikte olmayan tarımsal amaçlı yapılar ve tarımsal sanayi tesislerinin yer alabileceği alanlardır.","3.5.7.4. Marjinal Tarım Arazisi: Mutlak tarım arazileri, özel ürün arazileri ve dikili tarım arazileri dışında kalan, toprak ve topografik sınırlamalar nedeni ile üzerinde sadece geleneksel toprak işlemeli tarımın yapıldığı arazilerdir.
3.5.7.5. Örtü Altı Tarım Arazileri: İklim ve diğer dış etkilerin olumsuzluklarının kaldırılması veya azaltılması için cam, naylon veya benzeri malzeme kullanılarak oluşturulan örtüler altında ileri tarım teknikleri kullanılarak tarım yapılan arazilerdir.
3.5.7.6. Tarım ve Hayvancılık Geliştirme Alanları: Tarım ve hayvan yetiştiriciliğini destekleyen, hububat, meyve, sebze üretimi için uygun tarım alanları, meralar, mantarcılık, orman ürünleri, sebze ve çiçek yetiştiriciliği için seralar, depo veya soğuk hava deposu, mandıra vb., sadece 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu’nun 3. maddesinde tanımlanan “tarımsal yapılar” ile besicilik, süt sığırcılığı, meyvecilik, sebzecilik, seracılık, çiçekçilik vb. tarımsal üretim ve ürün işleme faaliyetlerinin bir arada yapıldığı, disipline edildiği, tek elden sevk ve idare edildiği entegre veya entegre nitelikte olmayan tarımsal amaçlı yapılar ve tarımsal sanayi tesislerinin yer alabileceği alanlardır.
3.5.10. Tarımsal Alanlar: Gıda, Tarım ve Hayvancılık Bakanlığı’nca sınıflandırılmış ve tarımsal kullanımı belirlenmiş alanlardır.
3.5.11. Tarımsal Amaçlı Yapı: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan hayvancılık ve su ürünleri üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatı, mandıra, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibarıyla hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen entegre nitelikte olmayan diğer tesislerdir. Entegre nitelikte olmayan soğuk hava depoları da bu kapsamdadır."
25binlik/düzce-merkez-çevresi.txt,"DÜZCE MERKEZ İLÇESİ VE YAKIN ÇEVRESİ | 1/25.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ (TARIM İLE İLGİLİ KISIMLAR) | 2. KAPSAM | Düzce Merkez İlçesi ve Yakın Çevresi 1 / 25.000 ölçekli Çevre Düzeni Planı (MÇDP), kapsam alanı, planın onay sınırları ile belirlenmiştir. | 3. TANIMLAR",besicilik,application_rejected,"3.5.10. Tarımsal Alanlar: Gıda, Tarım ve Hayvancılık Bakanlığı’nca sınıflandırılmış ve tarımsal kullanımı belirlenmiş alanlardır.","3.5.7.5. Örtü Altı Tarım Arazileri: İklim ve diğer dış etkilerin olumsuzluklarının kaldırılması veya azaltılması için cam, naylon veya benzeri malzeme kullanılarak oluşturulan örtüler altında ileri tarım teknikleri kullanılarak tarım yapılan arazilerdir.
3.5.7.6. Tarım ve Hayvancılık Geliştirme Alanları: Tarım ve hayvan yetiştiriciliğini destekleyen, hububat, meyve, sebze üretimi için uygun tarım alanları, meralar, mantarcılık, orman ürünleri, sebze ve çiçek yetiştiriciliği için seralar, depo veya soğuk hava deposu, mandıra vb., sadece 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu’nun 3. maddesinde tanımlanan “tarımsal yapılar” ile besicilik, süt sığırcılığı, meyvecilik, sebzecilik, seracılık, çiçekçilik vb. tarımsal üretim ve ürün işleme faaliyetlerinin bir arada yapıldığı, disipline edildiği, tek elden sevk ve idare edildiği entegre veya entegre nitelikte olmayan tarımsal amaçlı yapılar ve tarımsal sanayi tesislerinin yer alabileceği alanlardır.
3.5.10. Tarımsal Alanlar: Gıda, Tarım ve Hayvancılık Bakanlığı’nca sınıflandırılmış ve tarımsal kullanımı belirlenmiş alanlardır.
3.5.11. Tarımsal Amaçlı Yapı: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan hayvancılık ve su ürünleri üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatı, mandıra, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibarıyla hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen entegre nitelikte olmayan diğer tesislerdir. Entegre nitelikte olmayan soğuk hava depoları da bu kapsamdadır.
3.5.12. Tarımsal Depolama: Tarımsal ürünü koruma amacı ile üretimden pazarlamaya kadar tüm faaliyetleri içeren, kısa süreli depolama yapılan ve entegre nitelikte olmayan birimlerdir. Entegre nitelikte olmayan soğuk hava depoları da bu kapsamdadır."
