İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
Isparta,Uluborlu,Sarmaşık,21 Mart,23 Temmuz
Isparta,Uluborlu,Şalba,21 Mart,23 Temmuz
Isparta,Uluborlu,Deve Gülü,21 Mart,23 Temmuz
Isparta,Uluborlu,Serpek,21 Mart,23 Temmuz
Isparta,Ş.Karaağaç,Kekik,1 Mayıs,1 Temmuz
Isparta,Ş.Karaağaç,Geven,1 Mayıs,1 Temmuz
Isparta,Ş.Karaağaç,Sesdiryarı Orman,1 Mayıs,1 Temmuz
Isparta,Ş.Karaağaç,Meyve Ağaçları,1 Mayıs,1 Temmuz
Isparta,Ş.Karaağaç,Efenk,1 Mayıs,1 Temmuz
Isparta,Ş.Karaağaç,Yonca,1 Mayıs,1 Temmuz
Isparta,Ş.Karaağaç,Çam,1 Mayıs,1 Temmuz
Isparta,Ş.Karaağaç,Meyve Ağaçları,1 Mayıs,1 Temmuz
Isparta,Ş.Karaağaç,Deve Dikenı,1 Mayıs,1 Temmuz
Isparta,Senirkent,Adaçayı,1 Mayıs,15 Ağustos
Isparta,Senirkent,Kekik,1 Mayıs,15 Ağustos
Isparta,Senirkent,Geven,1 Mayıs,15 Ağustos
Isparta,Senirkent,Hardal,1 Mayıs,15 Ağustos
Isparta,Senirkent,Yonca,1 Mayıs,15 Ağustos
Isparta,Senirkent,Üçgül,1 Mayıs,15 Ağustos
Isparta,Senirkent,Deve Dikenı,1 Mayıs,15 Ağustos
Isparta,Senirkent,Ballıca,1 Mayıs,15 Ağustos
Isparta,Senirkent,Sığır Kuyruğu,1 Mayıs,15 Ağustos
Isparta,Keçiborlu,Y. Yonca,1 Mayıs,25 Temmuz
Isparta,Keçiborlu,Korunga,1 Mayıs,25 Temmuz
Isparta,Keçiborlu,Kekik,1 Mayıs,25 Temmuz
Isparta,Keçiborlu,Şerbetçi Otu,1 Mayıs,25 Temmuz
Isparta,Keçiborlu,Geven,1 Mayıs,25 Temmuz
Isparta,Keçiborlu,Hardal,1 Mayıs,25 Temmuz
Isparta,Keçiborlu,T. Ayrığı,1 Mayıs,25 Temmuz
Isparta,Keçiborlu,K. Kekik,1 Mayıs,25 Temmuz
Isparta,Keçiborlu,Lavanta,1 Mayıs,25 Temmuz
Isparta,Eğirdir,Dağ Kekiği,10 Nisan,30 Nisan
Isparta,Eğirdir,Dağ Çayı,10 Nisan,30 Nisan
Isparta,Eğirdir,Sığır Kuyruğu,10 Nisan,30 Nisan
Isparta,Eğirdir,K. Yoncası,10 Nisan,30 Nisan
Isparta,Eğirdir,Elma Çiçeği,10 Nisan,30 Nisan
Isparta,Atabey,Kekik,10 Nisan,25 Haziran
Isparta,Atabey,Yonca,10 Nisan,25 Haziran
Isparta,Atabey,Korunga,10 Nisan,25 Haziran
Isparta,Atabey,Gev En,10 Nisan,25 Haziran
Isparta,Atabey,Ayrık,10 Nisan,25 Haziran
Isparta,Atabey,Hardal,10 Nisan,25 Haziran
Isparta,Atabey,Üçgül,10 Nisan,25 Haziran
Isparta,Sütçüler,Kekik,1 Haziran,1 Eylül
Isparta,Sütçüler,Hardal,1 Haziran,1 Eylül
Isparta,Sütçüler,Deli Fındık,1 Haziran,1 Eylül
Isparta,Aksu,Kekik,15 Mayıs,15 temmuz
Isparta,Aksu,Adaçayı,15 Mayıs,15 temmuz
Isparta,Aksu,Sığır Kuyruğu,15 Mayıs,15 temmuz
Isparta,Aksu,Dağ Çayı,15 Mayıs,15 temmuz
Isparta,Aksu,Su Nanesi,15 Mayıs,15 temmuz
Isparta,Aksu,Korunga,15 Mayıs,15 temmuz
Isparta,Aksu,Fiğ,15 Mayıs,15 temmuz
Isparta,Aksu,Geve N,15 Mayıs,15 temmuz
Isparta,Aksu,Sütleğen,15 Mayıs,15 temmuz
Isparta,Aksu,Hardal,15 Mayıs,15 temmuz
Isparta,Aksu,Çakır Diken,15 Mayıs,15 temmuz
Isparta,Aksu,Kenker,15 Mayıs,15 temmuz
Isparta,Y.Bademli,Kekik,5 Mayıs,15 Temmuz
Isparta,Y.Bademli,Adaçayı,5 Mayıs,15 Temmuz
Isparta,Y.Bademli,Yonca,5 Mayıs,15 Temmuz
Isparta,Y.Bademli,Hard Al,5 Mayıs,15 Temmuz
Isparta,Y.Bademli,Korunga,5 Mayıs,15 Temmuz
Isparta,Y.Bademli,Fiğ,5 Mayıs,15 Temmuz
Isparta,Y.Bademli,Geven,5 Mayıs,15 Temmuz
