İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
Diyarbakır,Çınar,Sarıdiken,15 Nisan15 Temmuz,30 Haziran30 Ekim
Diyarbakır,Çınar,Üçgül,15 Nisan15 Temmuz,30 Haziran30 Ekim
Diyarbakır,Çınar,Geven Pamuk,15 Nisan15 Temmuz,30 Haziran30 Ekim
Diyarbakır,Cunguz,Geven,15 Mart,30 Eylül
Diyarbakır,Cunguz,Yonca,15 Mart,30 Eylül
Diyarbakır,Cunguz,Kekik,15 Mart,30 Eylül
Diyarbakır,Cunguz,Ilgın,15 Mart,30 Eylül
Diyarbakır,Cunguz,Hatmi,15 Mart,30 Eylül
Diyarbakır,Cunguz,Yapuz,15 Mart,30 Eylül
Diyarbakır,Cunguz,E. Dikeni,15 Mart,30 Eylül
Diyarbakır,Cunguz,Çakıldikeni,15 Mart,30 Eylül
Diyarbakır,Cunguz,F. Kulağı,15 Mart,30 Eylül
Diyarbakır,Cunguz,Sütleğen,15 Mart,30 Eylül
Diyarbakır,Cunguz,Papatya,15 Mart,30 Eylül
Diyarbakır,Cunguz,Üçgül,15 Mart,30 Eylül
Diyarbakır,Cunguz,Ballıbaba,15 Mart,30 Eylül
Diyarbakır,Cunguz,F. Kulağı,15 Mart,30 Eylül
Diyarbakır,Cunguz,Papatya,15 Mart,30 Eylül
Diyarbakır,Cunguz,E. Dikeni.,15 Mart,30 Eylül
Diyarbakır,Dicle,Ç. Dikeni,15 Mart,30 Haziran
Diyarbakır,Dicle,E. Dikeni,15 Mart,30 Haziran
Diyarbakır,Dicle,Yonca,15 Mart,30 Haziran
Diyarbakır,Dicle,Üçgül,15 Mart,30 Haziran
Diyarbakır,Dicle,Kekik,15 Mart,30 Haziran
Diyarbakır,Dicle,Geven,15 Mart,30 Haziran
Diyarbakır,Dicle,Nane,15 Mart,30 Haziran
Diyarbakır,Dicle,Yarpuz,15 Mart,30 Haziran
Diyarbakır,Dicle,F. Kulağı.,15 Mart,30 Haziran
Diyarbakır,Eğil,Y. Üçgül,15 Mart,1 Haziran
Diyarbakır,Eğil,Yonca,15 Mart,1 Haziran
Diyarbakır,Eğil,Ç. Dikeni,15 Mart,1 Haziran
Diyarbakır,Eğil,Kekik,15 Mart,1 Haziran
Diyarbakır,Ergani,Y. Yonca,15 Nisan,30 Eylül
Diyarbakır,Ergani,Üçgül,15 Nisan,30 Eylül
Diyarbakır,Ergani,Korunga,15 Nisan,30 Eylül
Diyarbakır,Ergani,Fiğ,15 Nisan,30 Eylül
Diyarbakır,Ergani,Ç Ayırotu,15 Nisan,30 Eylül
Diyarbakır,Ergani,T. Kuyruğu,15 Nisan,30 Eylül
Diyarbakır,Ergani,Kekik,15 Nisan,30 Eylül
Diyarbakır,Ergani,Gaz Alboynuzu,15 Nisan,30 Eylül
Diyarbakır,Ergani,B. Baba,15 Nisan,30 Eylül
Diyarbakır,Ergani,Ç. Dikeni,15 Nisan,30 Eylül
Diyarbakır,Ergani,Kuş Yemi,15 Nisan,30 Eylül
Diyarbakır,Ergani,Ebegömeci,15 Nisan,30 Eylül
Diyarbakır,Ergani,Papatya,15 Nisan,30 Eylül
Diyarbakır,Ergani,F. Kulağı,15 Nisan,30 Eylül
Diyarbakır,Ergani,Hatmi,15 Nisan,30 Eylül
Diyarbakır,Ergani,C. Perçemi,15 Nisan,30 Eylül
Diyarbakır,Ergani,Ge Ven,15 Nisan,30 Eylül
Diyarbakır,Hani,Papatya,15 Mart,15 Eylül
Diyarbakır,Hani,Geven,15 Mart,15 Eylül
Diyarbakır,Hani,Üçgül,15 Mart,15 Eylül
Diyarbakır,Hani,Ç. Dikeni,15 Mart,15 Eylül
Diyarbakır,Hani,Kekik,15 Mart,15 Eylül
Diyarbakır,Hani,Ballıbaba,15 Mart,15 Eylül
Diyarbakır,Hani,Yonca,15 Mart,15 Eylül
Diyarbakır,Hani,Peygamber,15 Mart,15 Eylül
Diyarbakır,Hani,Çiçeği,,
Diyarbakır,Hani,Fiğ,,
Diyarbakır,Hani,Y. Üçgül,,
Diyarbakır,Hani,Korunga,,
Diyarbakır,Hazro,Kekik,1 Mayıs,20 Ağustos
Diyarbakır,Hazro,K. Yumağı,1 Mayıs,20 Ağustos
Diyarbakır,Hazro,T. Ayığı,1 Mayıs,20 Ağustos
Diyarbakır,Hazro,Hardal,1 Mayıs,20 Ağustos
Diyarbakır,Hazro,Püren,1 Mayıs,20 Ağustos
Diyarbakır,Hazro,Üçgül,1 Mayıs,20 Ağustos
Diyarbakır,Hazro,Korunga,1 Mayıs,20 Ağustos
Diyarbakır,Hazro,F. Kulağı,1 Mayıs,20 Ağustos
Diyarbakır,Hazro,Peygamberçiçeği.,1 Mayıs,20 Ağustos
Diyarbakır,Kayapınarı,Yonca,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Papatya,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Sarı Diken,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Süt Leğen,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Çayır Otu,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Geven,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Hardal,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Korunga,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,A. Fiğ,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Üçgül,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Kekik,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Nane,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Üçgül,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Sütleğen,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Şerbetçiotu,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Tarlayırığı,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Reyhan,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Ç. Diken,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,D. Diken,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,F. Kulağı,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Çayırotu,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Tilki Kuyruğu,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Gazalboynuzu,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,Kuş Yemi,15 Nisan,15 Haziran
Diyarbakır,Kayapınarı,K. Yemi,15 Nisan,15 Haziran
Diyarbakır,Kocaköy,Üçgül,15 Mart,15 Kasım
Diyarbakır,Kocaköy,Yabani Yulaf,15 Mart,15 Kasım
Diyarbakır,Kocaköy,Yonca,15 Mart,15 Kasım
Diyarbakır,Kocaköy,Meşe,15 Mart,15 Kasım
Diyarbakır,Kocaköy,Meyve Ağaçları,15 Mart,15 Kasım
Diyarbakır,Kocaköy,Kekik,15 Mart,15 Kasım
Diyarbakır,Kulp,Geven,1 Nisan,30 Eylül
Diyarbakır,Kulp,Kekik,1 Nisan,30 Eylül
Diyarbakır,Kulp,Y. Üçgül,1 Nisan,30 Eylül
Diyarbakır,Kulp,Yonca,1 Nisan,30 Eylül
Diyarbakır,Kulp,Korunga,1 Nisan,30 Eylül
Diyarbakır,Kulp,Peygamber Çiçeği,1 Nisan,30 Eylül
Diyarbakır,Kulp,F. Kulağı,1 Nisan,30 Eylül
Diyarbakır,Kulp,Ballı Baba,1 Nisan,30 Eylül
Diyarbakır,Lice,Üçgül,1 Nisan,10 Ağustos
Diyarbakır,Lice,Geven,1 Nisan,10 Ağustos
Diyarbakır,Lice,Ballıbaba,1 Nisan,10 Ağustos
Diyarbakır,Lice,Kekik,1 Nisan,10 Ağustos
Diyarbakır,Lice,Ebegömeci,1 Nisan,10 Ağustos
Diyarbakır,Lice,Ç. Diken,1 Nisan,10 Ağustos
Diyarbakır,Lice,Peygamber Çiçeği,1 Nisan,10 Ağustos
Diyarbakır,Lice,D. Diken,1 Nisan,10 Ağustos
Diyarbakır,Lice,F. Kulağı,1 Nisan,10 Ağustos
Diyarbakır,Lice,Üçgül.,1 Nisan,10 Ağustos
Diyarbakır,Silvan,Y. Yonca,15 Nisan,20 Temmuz
Diyarbakır,Silvan,Reyhan,15 Nisan,20 Temmuz
Diyarbakır,Silvan,Hardal,15 Nisan,20 Temmuz
Diyarbakır,Silvan,Tarlayırığı,15 Nisan,20 Temmuz
Diyarbakır,Silvan,Nane,15 Nisan,20 Temmuz
Diyarbakır,Silvan,Kekik,15 Nisan,20 Temmuz
Diyarbakır,Silvan,Kekik,15 Nisan,20 Temmuz
Diyarbakır,Silvan,Geven,15 Nisan,20 Temmuz
Diyarbakır,Silvan,Şerbetçiotu,15 Nisan,20 Temmuz
Diyarbakır,Silvan,Üçgül,15 Nisan,20 Temmuz
Diyarbakır,Silvan,Sütleğen,15 Nisan,20 Temmuz
Diyarbakır,Silvan,Papatya,15 Nisan,20 Temmuz
Diyarbakır,Silvan,Ç. Diken,15 Nisan,20 Temmuz
Diyarbakır,Silvan,D. Diken,15 Nisan,20 Temmuz
Diyarbakır,Silvan,F. Kulağı.,15 Nisan,20 Temmuz
Diyarbakır,Sur,Sütleğen,16 Nisan,30 Eylül
Diyarbakır,Sur,Hardal,16 Nisan,30 Eylül
Diyarbakır,Sur,Üçgül,16 Nisan,30 Eylül
Diyarbakır,Sur,Fiğ,16 Nisan,30 Eylül
Diyarbakır,Sur,Papatya,16 Nisan,30 Eylül
Diyarbakır,Sur,Yonca,16 Nisan,30 Eylül
Diyarbakır,Sur,Badem Çiçeği,16 Nisan,30 Eylül
Diyarbakır,Sur,Akasya,16 Nisan,30 Eylül
Diyarbakır,Yenişehir,Devediken,15 Mart,10 Temmuz
Diyarbakır,Yenişehir,Ballıbaba,15 Mart,10 Temmuz
Diyarbakır,Yenişehir,E. Diken,15 Mart,10 Temmuz
Diyarbakır,Yenişehir,F. Kulağı,15 Mart,10 Temmuz
Diyarbakır,Yenişehir,Yonca,15 Mart,10 Temmuz
Diyarbakır,Yenişehir,Üçgül,15 Mart,10 Temmuz
Diyarbakır,Yenişehir,Y. Yulaf,15 Mart,10 Temmuz
Diyarbakır,Yenişehir,Y. Hardal,15 Mart,10 Temmuz
Diyarbakır,Yenişehir,Horoz İbiği,15 Mart,10 Temmuz
Diyarbakır,Yenişehir,Domuz Pitrağı,15 Mart,10 Temmuz
Diyarbakır,Yenişehir,Fiğ,15 Mart,10 Temmuz
Diyarbakır,Yenişehir,Nefel,15 Mart,10 Temmuz
