İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
Ankara,Beypazarı,Engerekotu,15 Mayıs,15 Ağustos
Ankara,Beypazarı,Ballibaba,15 Şubat,15 Kasım
Ankara,Beypazarı,Mürdümük,15 Haziran,15 Temmuz
Ankara,Beypazarı,Elma,15 Mart,15 Mayıs
Ankara,Beypazarı,Ahlat,15 Mart,15 Mayıs
Ankara,Beypazarı,Kiraz,15 Mart,15 Mayıs
Ankara,Beypazarı,Vişne,15 Mart,15 Mayıs
Ankara,Beypazarı,Ak Söğüt,15 Mart,15 Mayıs
Ankara,Beypazarı,Ebegümecimayıs,15 Mayıs,15 Ekim
Ankara,Beypazarı,Tüylü Nane,15 Nisan,15 Kasım
Ankara,Beypazarı,Gelinçik,15 Mart,15 Ağustos
Ankara,Beypazarı,Erik,15 Nisan,15 Mayıs
Ankara,Beypazarı,Salkım Söğüt,15 Nisan,15 Mayıs
Ankara,Beypazarı,Meryemana Diken,15 Temmuz,15 Ağustos
Ankara,Beypazarı,Kestere,15 Nisan,15 Ağustos
Ankara,Beypazarı,Beyaz Ilgın,15 Mart,15 Haziran
Ankara,Çamlıdere,Çiğdem,15 Mart,15 Nisan
Ankara,Çamlıdere,Elagöz/Ateş Diken,15 Temmuz,15 Ağustos
Ankara,Çamlıdere,Geven,15 Temmuz,15 Ağustos
Ankara,Çamlıdere,Yavruağzı,15 Temmuz,15 Ağustos
Ankara,Çamlıdere,Kekik,15 Haziran,15 Temmuz
Ankara,Çamlıdere,Eşek Diken,15 Haziran,15 Temmuz
Ankara,Çamlıdere,Y. Yonca,15 Nisan,15 Temmuz
Ankara,Çamlıdere,Üçgül Çeşitleri,15 Nisan,15 Temmuz
Ankara,Çamlıdere,Y. Korunga,15 Nisan,15 Temmuz
Ankara,Çamlıdere,Ballibaba,15 Nisan,15 Temmuz
Ankara,Çamlıdere,Sütleğen,15 Nisan,15 Temmuz
Ankara,Çamlıdere,Güvey Otu,15 Mayıs,15 Temmuz
Ankara,Çamlıdere,Sığırkuyruğu,15 Mayıs,15 Temmuz
Ankara,Çamlıdere,Y. Hardal,15 Mayıs,15 Temmuz
Ankara,Çamlıdere,Karaçalı,15 Haziran,15 Ağustos
Ankara,Çamlıdere,Kantaron,15 Mayıs,15 Haziran
Ankara,Çamlıdere,Sarı Çalı,15 Mayıs,15 Haziran
Ankara,Çankaya,Çiğdem,15 Mart,15 Nisan
Ankara,Çankaya,Muhtelif Meyve Çşt,15 Nisan,15 Mayıs
Ankara,Çankaya,Muhtelif Sebze Çşt,15 Mayıs,15 Temmuz
Ankara,Çankaya,Papatya,15 Mayıs,15 Temmuz
Ankara,Çankaya,Sütleğen,15 Mayıs,15 Temmuz
Ankara,Çankaya,Ballibaba,15 Mayıs,15 Temmuz
Ankara,Çankaya,Sığırkuyruğu,15 Mayıs,15 Haziran
Ankara,Çankaya,Fiğ (Yabani/Adi/Macar),15 Mayıs,15 Haziran
Ankara,Çankaya,Geven,15 Mayıs,15 Haziran
Ankara,Çankaya,Alıç,15 Mayıs,15 Haziran
Ankara,Çankaya,İğde,15 Mayıs,15 Haziran
Ankara,Çankaya,Ayçiçeği,15 Haziran,15 Temmuz
Ankara,Çubuk,Yabani Korunga,15 Nisan,15 Temmuz
Ankara,Çubuk,Yabani Yonca,15 Nisan,15 Temmuz
Ankara,Çubuk,Kır Kekiği,15 Nisan,15 Temmuz
Ankara,Çubuk,Geven,15 Nisan,15 Temmuz
Ankara,Çubuk,Hardal,15 Nisan,15 Temmuz
Ankara,Çubuk,Boğa Diken,15 Nisan,15 Temmuz
Ankara,Çubuk,Muhtelif Meyve Çeşt.,15 Nisan,15 Temmuz
Ankara,Çubuk,Muhtelif Sebze Çeşt.,15 Nisan,15 Temmuz
Ankara,Çubuk,Sığırkuyruğu,15 Mayıs,15 Temmuz
Ankara,Çubuk,Sütleğen,15 Mayıs,15 Temmuz
Ankara,Çubuk,Hindiba,15 Mayıs,15 Temmuz
Ankara,Çubuk,Deve Diken,15 Mayıs,15 Temmuz
Ankara,Çubuk,Çiğdem,15 Mart,15 Nisan
Ankara,Çubuk,İğde,15 Mayıs,15 Haziran
Ankara,Çubuk,Akasya,15 Mayıs,15 Haziran
Ankara,Çubuk,Karaçalı,15 Mayıs,15 Haziran
Ankara,Elmadağ,Çiğdem,15 Mart,15 Nisan
Ankara,Elmadağ,Aspir,15 Haziran,15 Temmuz
Ankara,Elmadağ,Ayçiçeği,15 Haziran,15 Temmuz
Ankara,Elmadağ,Geven,15 Haziran,15 Temmuz
Ankara,Elmadağ,Karaçalı,15 Haziran,15 Temmuz
Ankara,Elmadağ,Muhtelif Sebze Çşt.,15 Haziran,15 Temmuz
Ankara,Elmadağ,Sığırkuyruğu,15 Mayıs,15 Temmuz
Ankara,Elmadağ,Kekik,15 Mayıs,15 Temmuz
Ankara,Elmadağ,Sütleğen,15 Mayıs,15 Temmuz
Ankara,Elmadağ,Ballibaba,15 Mayıs,15 Temmuz
Ankara,Elmadağ,Hardal,15 Nisan,15 Temmuz
Ankara,Elmadağ,Muhtelif Meyve Çşt,15 Nisan,15 Mayıs
Ankara,Etimesgut,Çiğdem,15 Mart,15 Nisan
Ankara,Etimesgut,Muhtelif Meyve Çşt.,15 Nisan,15 Mayıs
Ankara,Etimesgut,Muhtelif Sebze Çşt.,15 Haziran,15 Temmuz
Ankara,Etimesgut,Kekik,15 Haziran,15 Temmuz
Ankara,Etimesgut,Sığır Kuyruğu,15 Haziran,15 Temmuz
Ankara,Etimesgut,Ballibaba Otu,15 Haziran,15 Temmuz
Ankara,Etimesgut,Ayçiçeği,15 Haziran,15 Ağustos
Ankara,Etimesgut,Deve Diken,15 Haziran,15 Ağustos
Ankara,Evren,Gezginci/Göçer Arıcılık Bakımından Kayda Değer Yoğunlukta Ballı Bitki Yoktur.,,
Ankara,Gölbaşı,Kekik,15 Nisan,15 Temmuz
Ankara,Gölbaşı,Geven,15 Nisan,15 Temmuz
Ankara,Gölbaşı,Sığırkuyruğu,15 Nisan,15 Temmuz
Ankara,Gölbaşı,Ballibaba,15 Nisan,15 Temmuz
Ankara,Gölbaşı,Kiryoncası,15 Nisan,15 Temmuz
Ankara,Gölbaşı,Üçgül,15 Nisan,15 Temmuz
Ankara,Gölbaşı,Hardal,15 Nisan,15 Temmuz
Ankara,Gölbaşı,Ayçiçeği,15 Nisan,15 Temmuz
Ankara,Gölbaşı,Alıç,15 Nisan,15 Temmuz
Ankara,Gölbaşı,Akasya,15 Nisan,15 Temmuz
Ankara,Gölbaşı,Fiğ,15 Nisan,15 Temmuz
Ankara,Gölbaşı,Sevgi Çiçeği,15 Mayıs,15 Temmuz
Ankara,Gölbaşı,Muhtelif Sebzeler,15 Mayıs,15 Temmuz
Ankara,Gölbaşı,Akasya,15 Mayıs,15 Haziran
Ankara,Gölbaşı,İğde,15 Mayıs,15 Haziran
Ankara,Gölbaşı,Muhtelif Meyveler,15 Nisan,15 Haziran
Ankara,Güdül,Çiğdem,15 Mart,15 Nisan
Ankara,Güdül,Kekik,15 Mayıs,15 Temmuz
Ankara,Güdül,Y. Yonca,15 Mayıs,15 Temmuz
Ankara,Güdül,Üçgül,15 Mayıs,15 Temmuz
Ankara,Güdül,Geven,15 Mayıs,15 Temmuz
Ankara,Güdül,Y. Korunga,15 Mayıs,15 Temmuz
Ankara,Güdül,Güvey Otu,15 Mayıs,15 Temmuz
Ankara,Güdül,Sığırkuyruğu,15 Mayıs,15 Temmuz
Ankara,Güdül,Ballibaba,15 Mayıs,15 Temmuz
Ankara,Güdül,Sütleğen,15 Mayıs,15 Temmuz
Ankara,Güdül,Muhtelif Sebze Çşt,15 Mayıs,15 Temmuz
Ankara,Güdül,Karaçalı,15 Haziran,15 Ağustos
Ankara,Güdül,Hardal,15 Mayıs,15 Haziran
Ankara,Güdül,Muhtelif Meyve Çşt,15 Mayıs,15 Mayıs
Ankara,Haymana,Geven,15 Haziran,15 Ağustos
Ankara,Haymana,Sığırkuyruğu,15 Haziran,15 Ağustos
Ankara,Haymana,Kekik,15 Haziran,15 Temmuz
Ankara,Haymana,Y. Yonca,15 Haziran,15 Temmuz
Ankara,Haymana,Y. Korunga,15 Haziran,15 Temmuz
Ankara,Haymana,Üçgül,15 Haziran,15 Temmuz
Ankara,Haymana,Sütleğen,15 Haziran,15 Temmuz
Ankara,Haymana,Eşek Diken,15 Haziran,15 Temmuz
Ankara,Haymana,Ayçiçeği,15 Haziran,15 Temmuz
Ankara,Haymana,Çiğdem,15 Mart,15 Nisan
Ankara,Kahramankazan,Kekik,15 Haziran,15 Temmuz
Ankara,Kahramankazan,Y. Yonca,15 Haziran,15 Temmuz
Ankara,Kahramankazan,Üçgül,15 Haziran,15 Ağustos
Ankara,Kahramankazan,Geven,15 Haziran,15 Ağustos
Ankara,Kahramankazan,Y. Korunga,15 Haziran,15 Ağustos
Ankara,Kahramankazan,Sığırkuyruğu,15 Haziran,15 Ağustos
Ankara,Kahramankazan,Ballibaba,15 Haziran,15 Ağustos
Ankara,Kahramankazan,Sütleğen,15 Haziran,15 Ağustos
Ankara,Kahramankazan,Eşek Diken,15 Haziran,15 Ağustos
Ankara,Kahramankazan,Hardal,15 Haziran,15 Haziran
Ankara,Kalecik,Geven,15 Mayıs,15 Temmuz
Ankara,Kalecik,Y. Yonca,15 Mayıs,15 Temmuz
Ankara,Kalecik,Hardal,15 Mayıs,15 Temmuz
Ankara,Kalecik,Kekik,15 Mayıs,15 Temmuz
Ankara,Kalecik,Sığırkuyruğu,15 Mayıs,15 Temmuz
Ankara,Kalecik,Ballibaba,15 Mayıs,15 Temmuz
Ankara,Kalecik,Y. Fiğ,15 Mayıs,15 Temmuz
Ankara,Kalecik,Y. Korunga,15 Mayıs,15 Temmuz
Ankara,Kalecik,Karaçalı,15 Mayıs,15 Temmuz
Ankara,Kalecik,Muhtelif Meyveler,15 Nisan,15 Mayıs
Ankara,Kalecik,Muhtelif Sebzeler,15 Haziran,15 Temmuz
Ankara,Keçiören,Çiğdem,15 Mart,15 Nisan
Ankara,Keçiören,Çuha Çiçeği,15 Mart,15 Nisan
Ankara,Keçiören,Korunga,15 Nisan,15 Haziran
Ankara,Keçiören,Üçgül,15 Nisan,15 Haziran
Ankara,Keçiören,Papatya,15 Nisan,15 Haziran
Ankara,Keçiören,Hardal,15 Nisan,15 Haziran
Ankara,Keçiören,Sığır Kuyruğu,15 Nisan,15 Haziran
Ankara,Keçiören,Kaya Kekiği,15 Nisan,15 Haziran
Ankara,Keçiören,Yabani Yonca,15 Nisan,15 Haziran
Ankara,Keçiören,Orkide (Salep),15 Nisan,15 Haziran
Ankara,Keçiören,Pirencanta,15 Nisan,15 Haziran
Ankara,Keçiören,Geven,15 Mayıs,15 Temmuz
Ankara,Keçiören,Altınotu,15 Mayıs,15 Temmuz
Ankara,Keçiören,Karamuk,15 Mayıs,15 Temmuz
Ankara,Keçiören,Engerek Otu,15 Mayıs,15 Temmuz
Ankara,Keçiören,Yemişen,15 Mayıs,15 Temmuz
Ankara,Keçiören,Alıç,15 Mayıs,15 Temmuz
Ankara,Keçiören,Badem,15 Nisan,15 Mayıs
Ankara,Keçiören,Isırgan,15 Nisan,15 Temmuz
Ankara,Kızılçahamam,Çiğdem,15 Mart,15 Nisan
Ankara,Kızılçahamam,Geven,15 Mayıs,15 Temmuz
Ankara,Kızılçahamam,Y. Korunga,15 Mayıs,15 Temmuz
Ankara,Kızılçahamam,Sığırkuyruğu,15 Mayıs,15 Temmuz
Ankara,Kızılçahamam,Ballibaba,15 Mayıs,15 Temmuz
Ankara,Kızılçahamam,Sütleğen,15 Mayıs,15 Temmuz
Ankara,Kızılçahamam,Üçgül,15 Mayıs,15 Temmuz
Ankara,Kızılçahamam,Y. Yonca,15 Mayıs,15 Temmuz
Ankara,Kızılçahamam,Kekik,15 Mayıs,15 Temmuz
Ankara,Kızılçahamam,Hardal,15 Mayıs,15 Haziran
Ankara,Kızılçahamam,Muhtelif Meyve Çşt,15 Nisan,15 Mayıs
Ankara,Kızılçahamam,Muhtelif Sebze Çşt,15 Haziran,15 Temmuz
Ankara,Mamak,Muhtelif Meyve Çeşitleri,15 Nisan,15 Haziran
Ankara,Mamak,Çiğdem,15 Mart,15 Nisan
Ankara,Mamak,Lavanta,15 Mayıs,15 Haziran
Ankara,Mamak,Kekik,15 Mayıs,15 Temmuz
Ankara,Mamak,Muhtelif Sebze Çeşitleri,15 Mayıs,15 Temmuz
Ankara,Mamak,Geven,15 Mayıs,15 Temmuz
Ankara,Mamak,Ballibaba,15 Mayıs,15 Temmuz
Ankara,Mamak,Papatya,15 Mayıs,15 Temmuz
Ankara,Mamak,Sığırkuyruğu,15 Mayıs,15 Temmuz
Ankara,Mamak,İğde,15 Mayıs,15 Temmuz
Ankara,Nallıhan,Akasya,15 Mayıs,15 Haziran
Ankara,Nallıhan,Y. Yonca,15 Mayıs,15 Haziran
Ankara,Nallıhan,İğde,15 Mayıs,15 Haziran
Ankara,Nallıhan,Ballibaba,15 Mayıs,15 Haziran
Ankara,Nallıhan,Altın Otu,15 Temmuz,15 Ağustos
Ankara,Nallıhan,Kekik,15 Temmuz,15 Ağustos
Ankara,Nallıhan,Geven,15 Temmuz,15 Ağustos
Ankara,Nallıhan,Lavanta,15 Temmuz,15 Ağustos
Ankara,Nallıhan,Muhtelif Sebze Çşt.,15 Mayıs,15 Temmuz
Ankara,Nallıhan,Muhtelif Meyve Çşt.,15 Nisan,15 Mayıs
Ankara,Nallıhan,Aspir,15 Haziran,15 Ağustos
Ankara,Nallıhan,Karaçalı,15 Haziran,15 Ağustos
Ankara,Nallıhan,Ayçiçeği,15 Temmuz,15 Eylül
Ankara,Nallıhan,Y. Korunga,15 Haziran,15 Temmuz
Ankara,Nallıhan,Oğul Otu/Melisa,15 Haziran,15 Temmuz
Ankara,Nallıhan,Sığırkuyruğu,15 Haziran,15 Temmuz
Ankara,Nallıhan,Alıç,15 Haziran,15 Temmuz
Ankara,Nallıhan,Arı Otu,15 Haziran,15 Temmuz
Ankara,Nallıhan,Çiğdem,15 Mart,15 Nisan
Ankara,Nallıhan,Üçgül,15 Nisan,15 Haziran
Ankara,Polatlı,Geven,15 Mayıs,15 Temmuz
Ankara,Polatlı,Sığırkuyruğu,15 Mayıs,15 Temmuz
Ankara,Polatlı,Çöven,15 Mayıs,15 Temmuz
Ankara,Polatlı,Kekik,15 Mayıs,15 Temmuz
Ankara,Polatlı,Ayçiçeği,15 Mayıs,15 Temmuz
Ankara,Polatlı,Diken Çeşitleri,15 Mayıs,15 Temmuz
Ankara,Polatlı,Aspir,15 Mayıs,15 Temmuz
Ankara,Polatlı,Sütleğen,15 Mayıs,15 Temmuz
Ankara,Polatlı,Y. Yonca,15 Mayıs,15 Haziran
Ankara,Polatlı,Y. Korunga,15 Mayıs,15 Haziran
Ankara,Polatlı,Üçgül,15 Mayıs,15 Haziran
Ankara,Polatlı,Kanola,15 Mayıs,15 Haziran
Ankara,Pursaklar,Muhtelif Meyve Çşt,15 Nisan,15 Mayıs
Ankara,Pursaklar,Fiğ,15 Mayıs,15 Haziran
Ankara,Pursaklar,Muhtelif Sebze Çşt,15 Haziran,15 Temmuz
Ankara,Pursaklar,Yonca,15 Haziran,15 Temmuz
Ankara,Pursaklar,Kekik,15 Haziran,15 Temmuz
Ankara,Pursaklar,Korunga,15 Haziran,15 Temmuz
Ankara,Pursaklar,Ayçiçeği,15 Haziran,15 Temmuz
Ankara,Pursaklar,Isırgan Otu,15 Haziran,15 Temmuz
Ankara,Pursaklar,Ada Çayı,15 Haziran,15 Temmuz
Ankara,Pursaklar,Arı Otu,15 Haziran,15 Temmuz
Ankara,Pursaklar,Karaçalı,15 Temmuz,15 Ağustos
Ankara,Pursaklar,Geven,15 Temmuz,15 Ağustos
Ankara,Pursaklar,Çiğdem,15 Mart,15 Nisan
Ankara,Sincan,Çiğdem,15 Mart,15 Nisan
Ankara,Sincan,Ayçiçeği,15 Haziran,15 Temmuz
Ankara,Sincan,Akasya,15 Mayıs,15 Haziran
Ankara,Sincan,İğde,15 Mayıs,15 Haziran
Ankara,Sincan,Hardal,15 Mayıs,15 Haziran
Ankara,Sincan,Papatya,15 Mayıs,15 Haziran
Ankara,Sincan,Ballıbaba,15 Mayıs,15 Haziran
Ankara,Sincan,Y. Yonca,15 Haziran,Agustos
Ankara,Sincan,Y. Fiğ/Korunga,15 Haziran,Agustos
Ankara,Sincan,Kekik,15 Haziran,Agustos
Ankara,Sincan,Geven,15 Haziran,Agustos
Ankara,Sincan,Devedikeni,15 Haziran,Agustos
Ankara,Sincan,Engerek Otu,15 Haziran,Agustos
Ankara,Sincan,Isırgan Otu,15 Haziran,Agustos
Ankara,Sincan,Y. Adaçayı,15 Haziran,Agustos
Ankara,Sincan,Sığırkuyruğu,15 Haziran,Agustos
Ankara,Şereflikoçhisar,Fiğ,15 Mayıs,15 Haziran
Ankara,Şereflikoçhisar,Korunga,15 Mayıs,15 Haziran
Ankara,Şereflikoçhisar,Geven,15 Mayıs,15 Temmuz
Ankara,Şereflikoçhisar,Devedikeni,15 Mayıs,15 Temmuz
Ankara,Şereflikoçhisar,Sığırkuyruğu,15 Mayıs,15 Temmuz
Ankara,Şereflikoçhisar,Sütleğen,15 Mayıs,15 Temmuz
Ankara,Şereflikoçhisar,Hardal,15 Mayıs,15 Temmuz
Ankara,Şereflikoçhisar,Ayçiçeği,15 Haziran,15 Temmuz
Ankara,Yenimahalle,Çiğdem,15 Mart,15 Nisan
Ankara,Yenimahalle,Adaçayı,15 Haziran,15 Ağustos
Ankara,Yenimahalle,Aliç,15 Mayıs,15 Haziran
Ankara,Yenimahalle,İğde,15 Mayıs,15 Haziran
Ankara,Yenimahalle,Fesleğen,15 Ağustos,15 Eylül
Ankara,Yenimahalle,Hindiba,15 Nisan,15 Temmuz
Ankara,Yenimahalle,Kekik,15 Haziran,15 Eylül
Ankara,Yenimahalle,Nane,15 Haziran,15 Eylül
Ankara,Yenimahalle,Papatya,15 Mayıs,15 Eylül
Ankara,Yenimahalle,Sığırkuyruğu,15 Temmuz,15 Eylül
Ankara,Yenimahalle,Muhtelif Meyve Çşt,15 Nisan,15 Mayıs
Ankara,Yenimahalle,Muhtelif Sebze Çşt,15 Haziran,15 Temmuz
