İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
Şanlıurfa,Haliliye,Çakıldikeni,10 Haziran,30 Ağustos
Şanlıurfa,Haliliye,Badem Çiçeği,1 Mart,1 Nisan
Şanlıurfa,Haliliye,Kekik,1 Temmuz,30 Temmuz
Şanlıurfa,Haliliye,Pamuk,10 Temmuz,10 Eylül
Şanlıurfa,Harran,Pamuk,10 Temmuz,10 Eylül
Şanlıurfa,Harran,Üçgül,10 Mayıs,15 Haziran
Şanlıurfa,Hilvan,Geven,1 Temmuz,1 Ağustos
Şanlıurfa,Hilvan,Sütleğen,15 Haziran,30 Eylül
Şanlıurfa,Hilvan,Devedikeni,10 Haziran,30 Ağustos
Şanlıurfa,Hilvan,Sarıdiken,10 Haziran,30 Ağustos
Şanlıurfa,Hilvan,Çakıldikeni,10 Haziran,30 Ağustos
Şanlıurfa,Hilvan,Badem Çiçeği,1 Mart,1 Nisan
Şanlıurfa,Hilvan,Kekik,1 Temmuz,30 Temmuz
Şanlıurfa,Karaköprü,Üçgül,10 Mayıs,15 Haziran
Şanlıurfa,Karaköprü,Geven,1 Temmuz,1 Ağustos
Şanlıurfa,Karaköprü,Sütleğen,15 Haziran,30 Eylül
Şanlıurfa,Karaköprü,Devedikeni,10 Haziran,30 Ağustos
Şanlıurfa,Karaköprü,Sarıdiken,10 Haziran,30 Ağustos
Şanlıurfa,Karaköprü,Çakıldikeni,10 Haziran,30 Ağustos
Şanlıurfa,Karaköprü,Badem Çiçeği,1 Mart,1 Nisan
Şanlıurfa,Siverek,Kekik,1 Temmuz,30 Temmuz
Şanlıurfa,Siverek,Pamuk,10 Temmuz,10 Eylül
Şanlıurfa,Suruç,Üçgül,10 Mayıs,15 Haziran
Şanlıurfa,Suruç,Geven,1 Temmuz,1 Ağustos
Şanlıurfa,Suruç,Sütleğen,15 Haziran,30 Eylül
Şanlıurfa,Suruç,Devedikeni,10 Haziran,30 Ağustos
Şanlıurfa,Suruç,Sarıdiken,10 Haziran,30 Ağustos
Şanlıurfa,Suruç,Çakıldikeni,10 Haziran,30 Ağustos
Şanlıurfa,Suruç,Badem Çiçeği,1 Mart,1 Nisan
Şanlıurfa,Suruç,Kekik,1 Temmuz,30 Temmuz
Şanlıurfa,Suruç,Pamuk,10 Temmuz,10 Eylül
Şanlıurfa,Viranşehir,Üçgül,10 Mayıs,15 Haziran
Şanlıurfa,Viranşehir,Geven,1 Temmuz,1 Ağustos
Şanlıurfa,Viranşehir,Sütleğen,15 Haziran,30 Eylül
Şanlıurfa,Viranşehir,Devedikeni,10 Haziran,30 Ağustos
Şanlıurfa,Viranşehir,Sarıdiken,10 Haziran,30 Ağustos
Şanlıurfa,Viranşehir,Çakıldikeni,10 Haziran,30 Ağustos
Şanlıurfa,Viranşehir,Badem Çiçeği,1 Mart,1 Nisan
Şanlıurfa,Viranşehir,Kekik,1 Temmuz,30 Temmuz
Şanlıurfa,Viranşehir,Pamuk,10 Temmuz,10 Eylül
Şanlıurfa,Viranşehir,Üçgül,10 Mayıs,15 Haziran
Şanlıurfa,Viranşehir,Geven,1 Temmuz,1 Ağustos
Şanlıurfa,Viranşehir,Sütleğen,15 Haziran,30 Eylül
Şanlıurfa,Viranşehir,Devedikeni,10 Haziran,30 Ağustos
Şanlıurfa,Viranşehir,Sarıdiken,10 Haziran,30 Ağustos
Şanlıurfa,Viranşehir,Çakıldikeni,10 Haziran,30 Ağustos
Şanlıurfa,Viranşehir,Badem Çiçeği,1 Mart,1 Nisan
Şanlıurfa,Viranşehir,Kekik,1 Temmuz,30 Temmuz
Şanlıurfa,Viranşehir,Pamuk,10 Temmuz,10 Eylül
