İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
Konya,Akşehir,Keven,1 Temmuz,30 Temmuz
Konya,Altınekin,Ayçiçeği,01 Temmuz,15 Eylül
Konya,Beyşehir,Kekik,1 Temmuz,15 Eylül
Konya,Beyşehir,Yaban Yoncası,1 Nisan,20 Mayıs
Konya,Beyşehir,Badem Ağacı,1 Nisan,20 Mayıs
Konya,Beyşehir,Karamık,1 Nisan,20 Mayıs
Konya,Beyşehir,İğde,1 Nisan,10 Haziran
Konya,Beyşehir,Ihlamur,3 Mayıs,10 Haziran
Konya,Beyşehir,Akasya,3 Mayıs,10 Haziran
Konya,Beyşehir,Sığır Kuyruğu,1 Temmuz,15 Ağustos
Konya,Beyşehir,Hanımeli Çiçeği,10 Mayıs,15 Ağustos
Konya,Bozkır,Saz Kamışı,1 Ağustos,15 Ekim
Konya,Bozkır,Çiğdem,15 Şubat,5 Mart
Konya,Bozkır,Sümbül,15 Şubat,5 Mart
Konya,Bozkır,Keçi Bademi,1 Mart,10 Mart
Konya,Bozkır,Yabani Erik,20 Mart,30 Mart
Konya,Bozkır,Erik,1 Nisan,20 Nisan
Konya,Bozkır,Yabani Armut,1 Nisan,20 Nisan
Konya,Bozkır,Karahindibaba,1 Nisan,20 Nisan
Konya,Bozkır,Ballıbaba,1 Nisan,20 Nisan
Konya,Bozkır,Meşe (Pelit),1 Nisan,15 Nisan
Konya,Bozkır,Elma,1 Nisan,15 Nisan
Konya,Bozkır,Armut,5 Nisan,25 Nisan
Konya,Bozkır,Kavak,1 Nisan,10 Nisan
Konya,Bozkır,Sögüt (Polen),1 Nisan,10 Nisan
Konya,Bozkır,Vişne,15 Nisan,25 Nisan
Konya,Bozkır,Kiraz,15 Nisan,25 Nisan
Konya,Cihanbeyli,Akasya,10 Mayıs,25 Mayıs
Konya,Cihanbeyli,Kantaron,10 Mayıs,25 Mayıs
Konya,Cihanbeyli,Gelincik,10 Mayıs,25 Mayıs
Konya,Cihanbeyli,İğde,20 Mayıs,5 Haziran
Konya,Cihanbeyli,Ihlamur,10 Haziran,20 Haziran
Konya,Cihanbeyli,Yabani Bögürlen,10 Haziran,20 Haziran
Konya,Cihanbeyli,Katran (Basura),10 Haziran,30 Haziran
Konya,Cihanbeyli,Yonca,10 Mayıs,10 Haziran
Konya,Cihanbeyli,Ballık,15 Mayıs,15 Haziran
Konya,Cihanbeyli,Karamuk (Yayla),10 Mayıs,1 Haziran
Konya,Cihanbeyli,Sığır Kuyruğu,10 Haziran,10 Temmuz
Konya,Cihanbeyli,Ada Çayı Çeşitleri,10 Haziran,5 Temmuz
Konya,Cihanbeyli,Yer Kekiği,10 Haziran,5 Temmuz
Konya,Cihanbeyli,Taş Kekiği,20 Temmuz,10 Ağustos
Konya,Cihanbeyli,Geven,20 Haziran,20 Temmuz
Konya,Cihanbeyli,Çam,20 Haziran,20 Temmuz
Konya,Cihanbeyli,Meşe,20 Haziran,20 Temmuz
Konya,Cihanbeyli,Diken Çeşitleri,5 Ağustos,25 Ağustos
Konya,Cihanbeyli,Kangal,1 Mayıs,30 Haziran
Konya,Cihanbeyli,Geven,1 Mayıs,30 Haziran
Konya,Cihanbeyli,Ayçiçek,20 Mayıs,10 Temmuz
Konya,Cihanbeyli,Yandak Dikenı,20 Mayıs,10 Temmuz
Konya,Cihanbeyli,Üzerlik,20 Mayıs,10 Temmuz
Konya,Cihanbeyli,Aspir,1 Haziran,30 Temmuz
Konya,Cihanbeyli,Kekik,10 Mayıs,30 Haziran
Konya,Cihanbeyli,Kanola,10 Nisan,20 Haziran
Konya,Cihanbeyli,Sığır Kuyruğu,20 Mayıs,10 Ağustos
Konya,Cihanbeyli,Gökbaş,10 Haziran,30 Temmuz
Konya,Cihanbeyli,Sarı Kantoron,20 Temmuz,30 Eylül
Konya,Çeltik,Kanola,1 Nisan,30 Mayıs
Konya,Çeltik,Ayçiçeği,15 Temmuz,30 Ağustos
Konya,Çumra,Ayçiçeği,1 Temmuz,30 Ağustos
Konya,Çumra,Kabak,1 Temmuz,30 Ağustos
Konya,Çumra,Yonca,1 Mayıs,30 Eylül
Konya,Çumra,Macarfiği,1 Nisan,30 Mayıs
Konya,Derbent,Elma,1 Nisan,20 Mayıs
Konya,Derbent,Yonca,3 Mayıs,3 Ekim
Konya,Derbent,Kiraz,3 Mayıs,5 Haziran
Konya,Derbent,"Dağ Çiçeği(Kekik,Adaçayı,Vb,)",1 Haziran,30 Temmuz
Konya,Derebucak,Elma,1 Nisan,20 Mayıs
Konya,Derebucak,Kekik,15 Temmuz,1 Eylül
Konya,Derebucak,Adaçayı,15 Temmuz,1 Eylül
Konya,Derebucak,Geven,15 Temmuz,15 Ağustos
Konya,Derebucak,Sığırkuyruğu,15 Temmuz,15 Ağustos
Konya,Derebucak,Yonca,15 Mayıs,15 Haziran
Konya,Derebucak,Lavanta,15 Mayıs,15 Haziran
Konya,Derebucak,Armut,15 Mayıs,15 Haziran
Konya,Derebucak,Süpürge Otu,25 Temmuz,1 Eylül
Konya,Derebucak,Gök Diken,1 Temmuz,15 Ağustos
Konya,Derebucak,Kiraz,1 Mayıs,25 Mayıs
Konya,Derebucak,Kuşburnu,5 Mayıs,15 Haziran
Konya,Derebucak,Ağaç Reçineleri,1 Temmuz,15 Temmuz
Konya,Derebucak,Çiğdem,15 Şubat,15 Mart
Konya,Derebucak,Erik,1 Nisan,20 Nisan
Konya,Derebucak,Badem,1 Nisan,20 Nisan
Konya,Derebucak,Karamuk,10 Mayıs,15 Haziran
Konya,Doğanhisar,Elma,1 Mayıs,25 Mayıs
Konya,Doğanhisar,Vişne,20 Nisan,15 Mayıs
Konya,Doğanhisar,Tavşan Çalısı,15 Haziran,15 Eylül
Konya,Doğanhisar,Çayır Üçgülü,1 Mayıs,15 Temmuz
Konya,Doğanhisar,Ballı Baba,1 Mayıs,15 Temmuz
Konya,Doğanhisar,Ayçiçeği,1 Temmuz,15 Ağustos
Konya,Doğanhisar,Kekik,15 Nisan,30 Mayıs
Konya,Doğanhisar,Karahindiba,15 Nisan,1 Eylül
Konya,Doğanhisar,Deve Diken,15 Mayıs,15 Ağustos
Konya,Emirgazi,Akasya,30 Mayıs,30 Temmuz
Konya,Emirgazi,Üçgül,30 Mayıs,30 Temmuz
Konya,Emirgazi,Meşe,30 Mayıs,30 Temmuz
Konya,Emirgazi,Papatya,30 Mayıs,30 Temmuz
Konya,Emirgazi,Kekik,30 Mayıs,30 Temmuz
Konya,Emirgazi,Şapla,30 Mayıs,30 Temmuz
Konya,Emirgazi,Geven,30 Mayıs,30 Temmuz
Konya,Emirgazi,Yonca,5 Haziran,20 Haziran
Konya,Emirgazi,Hardal,20 Mayıs,10 Haziran
Konya,Ereğli,Sarıçiçek,20 Mayıs,1 Ağustos
Konya,Ereğli,Kekik,20 Mayıs,1 Ağustos
Konya,Ereğli,Kırşalbası,20 Mayıs,1 Ağustos
Konya,Ereğli,Kangal,20 Mayıs,1 Ağustos
Konya,Ereğli,Elma,15 Nisan,20 Mayıs
Konya,Ereğli,Kiraz,1 Nisan,15 Mayıs
Konya,Ereğli,Macar Fiği,1 Nisan,15 Mayıs
Konya,Güneysınır,Badem,20 Mart,1 Mayıs
Konya,Güneysınır,Ayçiçeği,15 Haziran,1 Ağustos
Konya,Güneysınır,Lavanta,1 Haziran,1 Ağustos
Konya,Güneysınır,Kabak,1 Haziran,15 Temmuz
Konya,Hadim,Kiraz,25 Nisan,30 Mayıs
Konya,Hadim,Kekik,30 Haziran,10 Ağustos
Konya,Hadim,Geven,30 Haziran,10 Ağustos
Konya,Hadim,Şapla,30 Haziran,10 Ağustos
Konya,Hadim,Süpürğe,30 Haziran,10 Ağustos
Konya,Hadim,Kır Yoncası,15 Haziran,15 Temmuz
Konya,Hüyük,Badem,15 Nisan,15 Mayıs
Konya,Hüyük,Kiraz,1 Mayıs,1 Haziran
Konya,Hüyük,Vişne,1 Mayıs,1 Haziran
Konya,Hüyük,Çilek,1 Nisan,15 Kasım
Konya,Hüyük,Kekik,15 Mayıs,15 Haziran
Konya,Hüyük,Macarfiği,15 Mayıs,15 Haziran
Konya,Hüyük,Sığır Kuyruğu,15 Haziran,15 Eylül
Konya,Hüyük,Geven Dikeni,15 Temmuz,15 Eylül
Konya,Hüyük,Yonca,1 Haziran,1 Ağustos
Konya,Hüyük,Korunğa,1 Haziran,1 Ağustos
Konya,Hüyük,Ayçiçeği,1 Temmuz,15 Ağustos
Konya,Hüyük,Aspir,1 Temmuz,15 Ağustos
Konya,Hüyük,Haşhaş,1 Haziran,15 Temmuz
Konya,Hüyük,Karagan Laden Bitkisi,15 Haziran,15 Temmuz
Konya,Ilgın,Ayçiçeği,15 Haziran,30 Temmuz
Konya,Ilgın,Kanola,1 Mayıs,30 Mayıs
Konya,Ilgın,Kekik,15 Mayıs,30 Temmuz
Konya,Ilgın,Korunga,1 Haziran,15 Temmuz
Konya,Ilgın,Haşhaş,15 Mayıs,15 Haziran
Konya,Kadınhanı,Badem,20 Mart,20 Nisan
Konya,Kadınhanı,Korunga,20 Mayıs,30 Haziran
Konya,Kadınhanı,Ayçiçeği,01 Temmuz,30 Ağustos
Konya,Kadınhanı,Geven,10 Mayıs,15 Haziran
Konya,Kadınhanı,Deve Dikeni,15 Mayıs,30 Haziran
Konya,Kadınhanı,Sarıtaş Yonca,15 Mayıs,30 Haziran
Konya,Kadınhanı,Yabani Fiğ,15 Mayıs,30 Haziran
Konya,Kadınhanı,Peygamber Çiçeği,15 Mayıs,01 Temmuz
Konya,Kadınhanı,Sığır Kuyruğu,15 Haziran,01 Ağustos
Konya,Kadınhanı,Ballıbaba,01 Mayıs,30 Haziran
Konya,Karapınar,Ayçiçeği,01 Temmuz,15 Eylül
Konya,Karatay,Kangal Dikeni,01 Mayıs,20 Eylül
Konya,Karatay,Üzerlik,01 Mayıs,20 Eylül
Konya,Karatay,Ayçiçeği,01 Haziran,30 Ağustos
Konya,Karatay,Macar Fıgi,15 Mayıs,1 Haziran
Konya,Karatay,Yonca,15 Mayıs,15 Eylül
Konya,Karatay,Kolza,15 Mayıs,17 Haziran
Konya,Karatay,Aspir,15 Mayıs,17 Haziran
Konya,Kulu,Yabani Kekik,15 Mayıs,15 Temmuz
Konya,Kulu,Geven,15 Nisan,15 Haziran
Konya,Kulu,Fiğ,15 Mayıs,15 Mayıs
Konya,Kulu,Ayçiçeği,15 Mayıs,15 Haziran
Konya,Kulu,Gökbaş (Mavi Kantaron),15 Haziran,15 Temmuz
Konya,Meram,Söğüt,15 Nisan,15 Mayıs
Konya,Meram,Sütleğen,20 Nisan,20 Mayıs
Konya,Meram,Ballı Baba,15 Mayıs,30 Mayıs
Konya,Meram,Üzerlik,20 Mayıs,15 Haziran
Konya,Meram,Gökbaş,01 Haziran,01 Temmuz
Konya,Meram,Kekik,05 Haziran,05 Temmuz
Konya,Meram,Dağ Yoncası,05 Haziran,05 Temmuz
Konya,Meram,Kangal Dikeni,15 Haziran,15 Temmuz
Konya,Meram,Geven,15 Haziran,30 Temmuz
Konya,Meram,Şalba (Sığır Kuyruğu),15 Haziran,15 Temmuz
Konya,Meram,Yandak Dikeni,01 Temmuz,01 Ağustos
Konya,Meram,Çayır Dikeni,15 Temmuz,15 Ağustos
Konya,Sarayönü,Kiraz,15 Nisan,25 Nisan
Konya,Sarayönü,Kayısı,15 Mart,30 Mart
Konya,Sarayönü,Erik,5 Nisan,15 Nisan
Konya,Sarayönü,Ayçiçeği,10 Temmuz,15 Ağustos
Konya,Sarayönü,Mısır,5 Temmuz,30 Temmuz
Konya,Sarayönü,Aspir,1 Temmuz,30 Temmuz
Konya,Sarayönü,Patates,1 Haziran,1 Temmuz
Konya,Sarayönü,Korunga,1 Haziran,1 Temmuz
Konya,Sarayönü,Yonca,1 Haziran,1 Eylül
Konya,Sarayönü,Fiğ,15 Mayıs,15 Haziran
Konya,Sarayönü,Yem Bezelyesi,15 Mayıs,15 Haziran
Konya,Sarayönü,Nohut,15 Mayıs,15 Haziran
Konya,Sarayönü,Fasulye,15 Haziran,15 Temmuz
Konya,Sarayönü,Mercimek,15 Mayıs,15 Haziran
Konya,Selçuklu,Elma,1 Nisan,10 Mayıs
Konya,Selçuklu,Kayısı,5 Nisan,20 Nisan
Konya,Selçuklu,Badem,5 Nisan,20 Nisan
Konya,Selçuklu,Erik,5 Nisan,20 Nisan
Konya,Selçuklu,Ayva,5 Mayıs,20 Mayıs
Konya,Selçuklu,Ayçiçeği,1 Ağustos,20 Eylül
Konya,Selçuklu,Yonca,1 Haziran,1 Eylül
Konya,Selçuklu,Kekik,1 Haziran,10 Temmuz
Konya,Selçuklu,Süpürge Otu,15 Haziran,15 Temmuz
Konya,Selçuklu,Keven,10 Mayıs,20 Temmuz
Konya,Selçuklu,Gökbaş,20 Mayıs,10 Haziran
Konya,Selçuklu,Korunga,10 Mayıs,10 Ağustos
Konya,Selçuklu,Lavanta,1 Haziran,20 Temmuz
Konya,Seydişehir,Badem,20 Mart,10 Nisan
Konya,Seydişehir,Şeftali,1 Nisan,20 Nisan
Konya,Seydişehir,Kayısı,1 Nisan,20 Nisan
Konya,Seydişehir,Erik,1 Nisan,20 Nisan
Konya,Seydişehir,Vişne,5 Nisan,25 Nisan
Konya,Seydişehir,Kiraz,5 Nisan,25 Nisan
Konya,Seydişehir,Armut,15 Nisan,5 Mayıs
Konya,Seydişehir,Elma,25 Nisan,15 Mayıs
Konya,Seydişehir,Akasya,20 Nisan,15 Mayıs
Konya,Seydişehir,Kabak,10 Mayıs,30 Mayıs
Konya,Seydişehir,Kavun,10 Mayıs,30 Mayıs
Konya,Seydişehir,Karpuz,10 Mayıs,30 Mayıs
Konya,Seydişehir,Macar Fiği,10 Mayıs,25 Mayıs
Konya,Seydişehir,Haşhaş,1 Haziran,30 Haziran
Konya,Seydişehir,Ayçiçeği,1 Temmuz,20 Temmuz
Konya,Seydişehir,Geven,1 Temmuz,30 Temmuz
Konya,Seydişehir,Kekik,1 Temmuz,30 Temmuz
Konya,Seydişehir,Çakır Dikeni,1 Temmuz,30 Temmuz
Konya,Seydişehir,Boğa Dikeni,1 Temmuz,30 Temmuz
Konya,Taşkent,Elma,15 Mayıs,15 Haziran
Konya,Taşkent,Kiraz,15 Mayıs,15 Haziran
Konya,Taşkent,Sütleğen(Sütlük),15 Mayıs,15 Haziran
Konya,Taşkent,Geven,01 Haziran,01 Temmuz
Konya,Taşkent,Çam,01 Haziran,01 Temmuz
Konya,Taşkent,Meşe,01 Haziran,01 Temmuz
Konya,Taşkent,Kekik,01 Haziran,1 Ağustos
Konya,Taşkent,Boğurtlen,01 Haziran,1 Ağustos
Konya,Taşkent,Yonca,1 Temmuz,1 Ağustos
Konya,Taşkent,Sığır Kuyruğu,01 Mayıs,04 Haziran
Konya,Taşkent,Karamık,01 Mayıs,04 Haziran
Konya,Taşkent,İhlamur,01 Mayıs,04 Haziran
Konya,Taşkent,Çalba,15 Mayıs,10 Temmuz
Konya,Tuzlukçu,Ayçiçeği,30 Mayıs,30 Haziran
Konya,Tuzlukçu,Haşhaş,15 Nisan,20 Mayıs
Konya,Tuzlukçu,Lavanta,30 Haziran,20 Temmuz
Konya,Tuzlukçu,Kekik,31 Haziran,30 Temmuz
Konya,Tuzlukçu,Adaçayı,15 Temmuz,15 Ağustos
Konya,Tuzlukçu,Rezene,20 Temmuz,20 Ağustos
Konya,Tuzlukçu,Aanason,01 Temmuz,01 Ağustos
Konya,Tuzlukçu,Deve Dikeni,30 Mayıs,01 Ağustos
Konya,Tuzlukçu,Aspir,15 Haziran,20 Temmuz
Konya,Yalıhüyük,Elma,1 Nisan,20 Mayıs
Konya,Yalıhüyük,Armut,1 Nisan,20 Mayıs
Konya,Yalıhüyük,Kiraz,1 Nisan,20 Mayıs
Konya,Yalıhüyük,Vişne,25 Mart,1 Mayıs
Konya,Yalıhüyük,Erik,25 Mart,1 Mayıs
Konya,Yalıhüyük,Badem,20 Mart,10 Mayıs
Konya,Yalıhüyük,Akasya,20 Mart,10 Mayıs
Konya,Yalıhüyük,Katran,1 Mart,20 Nisan
Konya,Yalıhüyük,Geven,1 Haziran,15 Temmuz
Konya,Yalıhüyük,Kuşkonmaz,1 Haziran,15 Temmuz
Konya,Yalıhüyük,Macar Fiği-Adi Fiğ,10 Mayıs,20 Eylül
Konya,Yalıhüyük,Yonca,10 Mayıs,20 Eylül
Konya,Yalıhüyük,Çalpa,10 Mayıs,20 Eylül
Konya,Yalıhüyük,Hardal,1 Nisan,20 Haziran
Konya,Yalıhüyük,Çakır Dikeni,1 Haziran,20 Ağustos
Konya,Yalıhüyük,Dilfil,1 Nisan,20 Eylül
Konya,Yalıhüyük,Papatya,1 Nisan,20 Eylül
Konya,Yalıhüyük,Karahindibağ,10 Mayıs,25 Ağustos
Konya,Yalıhüyük,Karabuğday,10 Mayıs,25 Ağustos
Konya,Yalıhüyük,Kekik,10 Mayıs,25 Ağustos
Konya,Yalıhüyük,S Arıdiken,10 Mayıs,25 Ağustos
Konya,Yalıhüyük,Lavanta,1 Temmuz,20 Eylül
Konya,Yalıhüyük,Su Nanesi,1 Ağustos,20 Ekim
Konya,Yunak,Kanola,1 Mayıs,1 Haziran
Konya,Yunak,Ayçiçeği,1 Mayıs,1 Temmuz
