İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
Eskişehir,Han,Ballı Baba,15 Mart,15 Haziran
Eskişehir,Han,Gökbaş,1 Mayıs,15 Temmuz
Eskişehir,Han,Yabani Hardal,15 Nisan,15 Haziran
Eskişehir,Han,Akasya,15 Nisan,15 Haziran
Eskişehir,Han,Gelincik,15 Nisan,15 Ağustos
Eskişehir,Han,Eşek Marulu,1 Haziran,1 Eylül
Eskişehir,Han,Ayçiçeği,1 Temmuz,15 Ağustos
Eskişehir,Han,Kara Hindiba,15 Nisan,15 Kasım
Eskişehir,Han,Civan Perçemi,15 Mayıs,30 Ağustos
Eskişehir,Han,Papatya,1 Nisan,30 Ağustos
Eskişehir,Han,Aspir,15 Haziran,30 Ağustos
Eskişehir,Han,Yonca,15 Nisan,15 Eylül
Eskişehir,Han,Korunga,1 Haziran,30 Ağustos
Eskişehir,Han,Yabani Armut,15 Mayıs,5 Haziran
Eskişehir,Han,Üçgül,1 Nisan,1 Eylül
Eskişehir,Han,Badem,1 Nisan,30 Nisan
Eskişehir,İnönü,Elma,1 Nisan,5 Mayıs
Eskişehir,İnönü,Kiraz,15 Nisan,30 Nisan
Eskişehir,İnönü,Ayçiçeği,20 Temmuz,15 Ağustos
Eskişehir,Mahmudiye,Elma,25 Nisan,20 Mayıs
Eskişehir,Mahmudiye,Badem,20 Nisan,15 Mayıs
Eskişehir,Mahmudiye,Ayçiçek,1 Temmuz,1 Ağustos
Eskişehir,Mahmudiye,Mısır,15 Temmuz,15 Ağustos
Eskişehir,Mahmudiye,Fiğ,20 Mayıs,30 Haziran
Eskişehir,Mahmudiye,Yonca,20 Mayıs,1 Temmuz
Eskişehir,Mahmudiye,Lavanta,25 Haziran,1 Ağustos
Eskişehir,Mahmudiye,Sığır Kuyruğu,20 Haziran,10 Ağustos
Eskişehir,Mahmudiye,Kangal (Diken),15 Temmuz,10 Ağustos
Eskişehir,Mahmudiye,Yabani Hardal,10 Haziran,1 Temmuz
Eskişehir,Mihalgazi,Nar,1 Mayıs,10 Temmuz
Eskişehir,Mihalgazi,Kekik,3 Mayıs,5 Temmuz
Eskişehir,Mihalıçık,Elma,25 Nisan,25 Mayıs
Eskişehir,Mihalıçık,Kiraz,20 Nisan,20 mayıs
Eskişehir,Mihalıçık,Ceviz,10 Mayıs,30 Mayıs
Eskişehir,Mihalıçık,Vişne,02 Mayıs,25 nisan
Eskişehir,Mihalıçık,Badem,10 Nisan,30 nisan
Eskişehir,Mihalıçık,Kayısı,15 Nisan,05 mayıs
Eskişehir,Mihalıçık,Ayçiçiği(Çerezlik),20 Temmuz,10 Ağustos
Eskişehir,Mihalıçık,Armut,25 Nisan,30 Mayıs
Eskişehir,Mihalıçık,Kanola,15 Haziran,15 Temmuz
Eskişehir,Mihalıçık,Aspir,01 Temmuz,30 Temmuz
Eskişehir,Odunpazarı,At Kestanesi,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Sarı Papatya,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Geven,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Ergenek Otu,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Karabaş Otu,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Lavanta,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Yonca,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Fiğ,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Korunga,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Dut,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Adaçayı,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Kuşburnu,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Acı Ot,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Pergamber Çiçeği,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Dağ Karanfili,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Arı Otu,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Sarı Kantoron,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Kara Buğday,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Söğüt Ihlamur,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Akasya,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Sedir Çam,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Meşe,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Ayçiçeği,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Kaba,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Karaçalı,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Devedikeni,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Aliç,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Katırtırınağı,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Isırgan,1 Mayıs,15 Eylül
Eskişehir,Odunpazarı,Böğütlen,1 Mayıs,15 Eylül
Eskişehir,Sarıcakaya,Dağ Kekiği,1 Mayıs,30 Haziran
Eskişehir,Sarıcakaya,Nar,10 Mayıs,30 Haziran
Eskişehir,Seyitgazi,Meşe,2 Ağostos,15 Eylül
Eskişehir,Seyitgazi,Gürgen,3 Mayıs,5 Temmuz
Eskişehir,Seyitgazi,Ardıç,5 Haziran,10 Eylül
Eskişehir,Seyitgazi,Üçgül,1 Mart,1 Eylül
Eskişehir,Seyitgazi,Söğüt,10 Mayıs,30 Haziran
Eskişehir,Seyitgazi,Fiğ,1 Nisan,30 Haziran
Eskişehir,Seyitgazi,Çam,1 Haziran,10 Eylül
Eskişehir,Seyitgazi,Kuş Burnu,15 Mayıs,30 Temmuz
Eskişehir,Seyitgazi,Koronga,1 Mayıs,20 Haziran
Eskişehir,Seyitgazi,Yonca,1 Nisan,1 Kasım
Eskişehir,Seyitgazi,Geven,1 Mayıs,15 Temmuz
Eskişehir,Seyitgazi,Püren,15 Mayıs,25 Temmuz
Eskişehir,Seyitgazi,Devedikeni,10 Mayıs,30 Ağustos
Eskişehir,Seyitgazi,Karahindiba,2 Mayıs,1 Agustos
Eskişehir,Seyitgazi,Ballıbaba,2 Nisan,30 Agustos
Eskişehir,Seyitgazi,Keki,1 Nisan,10 Ağustos
Eskişehir,Seyitgazi,Lavanta,1 Mayıs,15 Agustos
Eskişehir,Seyitgazi,Ayçiçeği,2 Haziran,20 Haziran
Eskişehir,Seyitgazi,Dağmuşmulası,1 Mayıs,1 Haziran
Eskişehir,Seyitgazi,Karayemiş,15 Nisan,30 Mayıs
Eskişehir,Seyitgazi,Oğul Otu,1 Haziran,1 Eylül
Eskişehir,Seyitgazi,Çobanpüskülü,1 Nisan,1 Mayıs
Eskişehir,Seyitgazi,Karaçalı,15 Mayıs,30 Haziran
Eskişehir,Tepebaşı,Adi Fiğ,20 Mayıs,10 Haziran
Eskişehir,Tepebaşı,Korunga,20 Mayıs,10 Haziran
Eskişehir,Tepebaşı,Akasya,15 Mayıs,30 Haziran
Eskişehir,Tepebaşı,Armut,10 Nisan,1 Mayıs
Eskişehir,Tepebaşı,Aspir,1 Temmuz,30 Temmuz
Eskişehir,Tepebaşı,Ayçiçeği,1 Temmuz,15 Ağustos
Eskişehir,Tepebaşı,Ayva,1 Mayıs,30 Mayıs
Eskişehir,Tepebaşı,Badem,10 Mart,15 Nisan
Eskişehir,Tepebaşı,Balkabağı,1 Haziran,15 Eylül
Eskişehir,Tepebaşı,Bezelye,1 Mayıs,30 Mayıs
Eskişehir,Tepebaşı,Biber,5 Haziran,20 Ağustos
Eskişehir,Tepebaşı,Elma,20 Nisan,10 Mayıs
Eskişehir,Tepebaşı,Erik,1 Nisan,1 Mayıs
Eskişehir,Tepebaşı,Fasulye,25 Mayıs,15 Eylül
Eskişehir,Tepebaşı,Hıyar,25 Mayıs,15 Eylül
Eskişehir,Tepebaşı,Kabak(Sakız),25 Mayıs,15 Eylül
Eskişehir,Tepebaşı,Geven,15 Temmuz,15 Ağustos
Eskişehir,Tepebaşı,Kanola,10 Nisan,20 Mayıs
Eskişehir,Tepebaşı,Kayısı,10 Mart,10 Nisan
Eskişehir,Tepebaşı,Kekik,15 Mayıs,15 Haziran
Eskişehir,Tepebaşı,Kiraz,10 Nisan,5 Mayıs
Eskişehir,Tepebaşı,Lavanta,10 Haziran,20 Temmuz
Eskişehir,Tepebaşı,Macar Fiği,20 Nisan,20 Mayıs
Eskişehir,Tepebaşı,Mısır,15 Ağustos,30 Ağustos
Eskişehir,Tepebaşı,Nar,1 Haziran,15 Temmuz
Eskişehir,Tepebaşı,Söğüt,1 Nisan,30 Nisan
Eskişehir,Tepebaşı,Şeftali,10 Mart,15 Nisan
Eskişehir,Tepebaşı,Vişne,05 Nisan,1 Mayıs
Eskişehir,Tepebaşı,Yonca,20 Mayıs,1 Eylül
Eskişehir,Sivrihisar,Ayçiçeği,1 Temmuz,1 Ağustos
Eskişehir,Sivrihisar,Kabak,15 Mayıs,15 Ağustos
Eskişehir,Sivrihisar,Çerezlik Kabak,15 Mayıs,15 Ağustos
Eskişehir,Sivrihisar,Yonca,1 Mayıs,1 Eylül
Eskişehir,Sivrihisar,Sığır Kuyruğu,1 Haziran,1 Ağustos
Eskişehir,Sivrihisar,Haşhaş,1 Mayıs,1 Haziran
Eskişehir,Sivrihisar,Hardal,1 Mayıs,1 Haziran
Eskişehir,Sivrihisar,Şahtare,1 Mayıs,1 Haziran
Eskişehir,Sivrihisar,Kangal Dikeni,1 Temmuz,1 Eylül
Eskişehir,Sivrihisar,Meyve Ağaçları,15 Nisan,30 Mayıs
Eskişehir,Sivrihisar,Kolza,1 Mayıs,31 Mayıs
Eskişehir,Sivrihisar,Yabani Kekik,1 Mayıs,31 Mayıs
Eskişehir,Sivrihisar,Geven Otu,1 Mayıs,15 Temmuz
Eskişehir,Sivrihisar,Ballıbaba,1 Mayıs,1 Temmuz
Eskişehir,Sivrihisar,Oğul Otu,1 Mayıs,1 Temmuz
Eskişehir,Sivrihisar,Üçgül,15 Nisan,15 Haziran
