İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
Mersin,Tarsus,Deve dikeni,10 Mayıs,25 Temmuz
Mersin,Tarsus,İğde,10 Nisan,10 Mayıs
Mersin,Tarsus,Hanımeli,15 Nisan,10 Haziran
Mersin,Mezitli,Narenciye,15 Şubat,15 Nisan
Mersin,Mezitli,Böğürtlen,15 Şubat,15 Nisan
Mersin,Mezitli,Dut,15 Şubat,15 Nisan
Mersin,Mezitli,Meyve Ağaçları,15 Şubat,15 Nisan
Mersin,Mezitli,Biberiye,15 Şubat,15 Nisan
Mersin,Mezitli,Keçi Boynuzu,15 Şubat,15 Nisan
Mersin,Mezitli,Çam,15 Şubat,15 Nisan
Mersin,Mezitli,Yeni Dünya,15 Şubat,15 Nisan
Mersin,Akdeniz,Narenciye,1 Mart,30 Haziran
Mersin,Akdeniz,Böğürtlen,1 Mart,30 Haziran
Mersin,Akdeniz,Dut,1 Mart,30 Haziran
Mersin,Akdeniz,Meyve Ağaçları,1 Mart,30 Haziran
Mersin,Akdeniz,Biberiye,1 Mart,30 Haziran
Mersin,Akdeniz,Keçi Boynuzu,1 Mart,30 Haziran
Mersin,Akdeniz,Çam,1 Mart,30 Haziran
Mersin,Akdeniz,Yeni Dünya,1 Mart,30 Haziran
Mersin,Toroslar,Geven,1 Mayıs,10 Temmuz
Mersin,Toroslar,Kırkekiği,1 Mayıs,10 Temmuz
Mersin,Toroslar,Meyve Ve Ağaçları,1 Mayıs,10 Temmuz
Mersin,Gülnar,Kekik,15 Nisan,15 Temmuz
Mersin,Gülnar,Çakşır,15 Nisan,15 Temmuz
Mersin,Gülnar,Püren,15 Nisan,15 Temmuz
Mersin,Gülnar,Korunga,15 Nisan,15 Temmuz
Mersin,Gülnar,Meyve Ağaçları,15 Nisan,15 Temmuz
Mersin,Gülnar,Ihlamur,15 Nisan,15 Temmuz
Mersin,Gülnar,Ada Çayı,15 Nisan,15 Temmuz
Mersin,Gülnar,Çam,15 Nisan,15 Temmuz
Mersin,Mut,Çavşır,5 Mayıs,22 Temmuz
Mersin,Mut,Geven,5 Mayıs,22 Temmuz
Mersin,Mut,Kaya Kekiği,5 Mayıs,22 Temmuz
Mersin,Mut,Şalba,5 Mayıs,22 Temmuz
Mersin,Mut,Yonca,5 Mayıs,22 Temmuz
Mersin,Mut,Adaçayı,5 Mayıs,22 Temmuz
Mersin,Mut,D Ede Sakalı,5 Mayıs,22 Temmuz
Mersin,Mut,Acı Yavşan,5 Mayıs,22 Temmuz
Mersin,Mut,Korunga,5 Mayıs,22 Temmuz
Mersin,Mut,Yonca Çoban Döşeği,5 Mayıs,22 Temmuz
Mersin,Mut,Süpürge Otu,5 Mayıs,22 Temmuz
Mersin,Mut,Güvercin Gözü,5 Mayıs,22 Temmuz
Mersin,Mut,Ardıç,5 Mayıs,22 Temmuz
Mersin,Mut,Katran,5 Mayıs,22 Temmuz
Mersin,Mut,Karamık,5 Mayıs,22 Temmuz
Mersin,Mut,Sütleğan,5 Mayıs,22 Temmuz
Mersin,Silifke,Korunga,15 Mayıs,15 Eylül
Mersin,Silifke,Yonca,15 Mayıs,15 Eylül
Mersin,Silifke,Sütleğen,15 Mayıs,15 Eylül
Mersin,Silifke,Kekik,15 Mayıs,15 Eylül
Mersin,Silifke,Şalga,15 Mayıs,15 Eylül
Mersin,Silifke,Acemarpası,15 Mayıs,15 Eylül
Mersin,Silifke,Adaçayları,15 Mayıs,15 Eylül
Mersin,Silifke,Sığırkuyruğu,15 Mayıs,15 Eylül
Mersin,Silifke,Üçgül,15 Mayıs,15 Eylül
